ArrivalRate,AvgQDelay,AvgDDelay
0.3125,0.1808718181818182,0.17066627272727272
0.625,0.20117809090909092,0.1753851818181818
0.9375,0.22703845454545457,0.17965454545454546
1.25,0.26108736363636365,0.18600127272727274
1.5625,0.3132668181818182,0.19154709090909092
1.875,0.39086054545454546,0.19983936363636365
2.1875,0.532694,0.20889172727272728
2.5,0.8189472727272726,0.21883818181818182
2.8125,1.6941228181818178,0.2315161818181818
2.84375,1.9933729999999998,0.2323090909090909
2.875,2.213827636363636,0.23324554545454543
2.90625,2.399167454545455,0.23398300000000002
2.9375,2.8061467272727274,0.23534590909090908
2.96875,3.4186813636363635,0.23721790909090903
3.0,4.695427727272727,0.2363227272727273
3.03125,7.016428727272726,0.23766672727272722
3.0625,7.4633010909090896,0.23745272727272726
