Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,1.000000,5.100000,20,250,500,0.500000,0.598946,0.945423,0.428216,0.402521
0,1,1.000000,5.200000,20,250,500,0.500000,0.669740,1.149165,0.459974,0.445367
0,1,1.000000,5.300000,20,250,500,0.500000,0.752377,1.353752,0.492687,0.502554
0,1,1.000000,5.400000,20,250,500,0.500000,0.761829,1.321828,0.504218,0.510828
0,1,1.000000,5.500000,20,250,500,0.500000,0.903948,1.818338,0.577627,0.619641
0,1,1.000000,5.600000,20,250,500,0.500000,1.071293,2.285059,0.652388,0.733746
0,1,1.000000,5.700000,20,250,500,0.500000,1.107656,2.347976,0.707431,0.797813
0,1,1.000000,5.800000,20,250,500,0.500000,1.328753,3.996449,0.780028,0.949585
0,1,1.000000,5.900000,20,250,500,0.500000,1.951142,6.658295,1.031651,1.485437
0,1,1.000000,6.000000,20,250,500,0.500000,2.116104,7.857493,1.099592,1.637852
1,1,1.000000,5.100000,20,250,500,0.500000,0.634214,1.075129,0.437837,0.433635
1,1,1.000000,5.200000,20,250,500,0.500000,0.653952,1.093119,0.458063,0.438042
1,1,1.000000,5.300000,20,250,500,0.500000,0.656976,1.050155,0.457580,0.440735
1,1,1.000000,5.400000,20,250,500,0.500000,0.800066,1.493446,0.525295,0.548745
1,1,1.000000,5.500000,20,250,500,0.500000,0.892274,1.677262,0.571775,0.619895
1,1,1.000000,5.600000,20,250,500,0.500000,0.966057,1.990976,0.624496,0.799246
1,1,1.000000,5.700000,20,250,500,0.500000,1.134589,3.047345,0.703231,0.776595
1,1,1.000000,5.800000,20,250,500,0.500000,1.415387,3.772719,0.790589,0.954417
1,1,1.000000,5.900000,20,250,500,0.500000,1.714999,4.821090,1.009603,1.230626
1,1,1.000000,6.000000,20,250,500,0.500000,3.363903,12.946044,1.457784,2.229524
2,1,1.000000,5.100000,20,250,500,0.500000,0.562971,0.836034,0.419050,0.390799
2,1,1.000000,5.200000,20,250,500,0.500000,0.619786,0.985900,0.449685,0.424377
2,1,1.000000,5.300000,20,250,500,0.500000,0.725048,1.270135,0.489567,0.500248
2,1,1.000000,5.400000,20,250,500,0.500000,0.758962,1.389748,0.514175,0.543070
2,1,1.000000,5.500000,20,250,500,0.500000,0.876677,1.622110,0.566465,0.583210
2,1,1.000000,5.600000,20,250,500,0.500000,0.911170,1.646858,0.597395,0.644499
2,1,1.000000,5.700000,20,250,500,0.500000,1.133048,2.470927,0.708588,0.835289
