Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.800000,5,50,100,0.100000,3.741452,5.569821,7.076030,7.912730
0,1,0.900000,0.800000,5,100,100,0.100000,0.743493,0.646673,2.913295,2.807453
0,1,0.900000,0.800000,5,150,100,0.100000,0.424308,0.274765,2.626786,2.621664
0,1,0.900000,0.800000,5,200,100,0.100000,0.295007,0.169394,2.403759,2.346090
0,1,0.900000,0.800000,5,250,100,0.100000,0.229274,0.122903,2.353279,2.330254
0,1,0.900000,0.800000,5,300,100,0.100000,0.184741,0.098547,2.254345,2.185352
0,1,0.900000,0.800000,5,350,100,0.100000,0.156160,0.080925,2.205814,2.189905
0,1,0.900000,0.800000,5,400,100,0.100000,0.133285,0.068280,2.194014,2.200356
0,1,0.900000,0.800000,5,450,100,0.100000,0.119609,0.059490,2.168634,2.149191
0,1,0.900000,0.800000,5,500,100,0.100000,0.106619,0.052189,2.131398,2.102787
0,1,0.900000,0.850000,5,50,100,0.100000,6.465063,15.971274,9.143624,10.888168
0,1,0.900000,0.850000,5,100,100,0.100000,0.761229,0.603983,3.031052,3.014930
0,1,0.900000,0.850000,5,150,100,0.100000,0.427430,0.290175,2.560743,2.451391
0,1,0.900000,0.850000,5,200,100,0.100000,0.295161,0.171580,2.423780,2.366993
0,1,0.900000,0.850000,5,250,100,0.100000,0.231484,0.131846,2.342728,2.311559
0,1,0.900000,0.850000,5,300,100,0.100000,0.188139,0.102709,2.240079,2.173475
0,1,0.900000,0.850000,5,350,100,0.100000,0.156018,0.079389,2.228865,2.179481
0,1,0.900000,0.850000,5,400,100,0.100000,0.135244,0.070002,2.182742,2.159326
0,1,0.900000,0.850000,5,450,100,0.100000,0.118673,0.058531,2.202290,2.220421
0,1,0.900000,0.850000,5,500,100,0.100000,0.105946,0.051501,2.159072,2.111279
1,1,0.900000,0.800000,5,50,100,0.100000,3.242621,4.683427,6.569469,7.343940
1,1,0.900000,0.800000,5,100,100,0.100000,0.729726,0.571388,2.971904,2.895293
1,1,0.900000,0.800000,5,150,100,0.100000,0.412720,0.251115,2.606754,2.603910
1,1,0.900000,0.800000,5,200,100,0.100000,0.297463,0.173539,2.382836,2.364717
1,1,0.900000,0.800000,5,250,100,0.100000,0.228346,0.123388,2.268969,2.177368
1,1,0.900000,0.800000,5,300,100,0.100000,0.182718,0.094830,2.276801,2.215403
1,1,0.900000,0.800000,5,350,100,0.100000,0.155688,0.079530,2.234246,2.194090
1,1,0.900000,0.800000,5,400,100,0.100000,0.132872,0.067414,2.156211,2.207872
1,1,0.900000,0.800000,5,450,100,0.100000,0.118228,0.057821,2.195166,2.184562
1,1,0.900000,0.800000,5,500,100,0.100000,0.106194,0.052898,2.158331,2.149997
1,1,0.900000,0.850000,5,50,100,0.100000,4.748629,8.026012,7.997293,8.999615
1,1,0.900000,0.850000,5,100,100,0.100000,0.746368,0.571607,3.137602,3.086325
1,1,0.900000,0.850000,5,150,100,0.100000,0.425906,0.274808,2.617273,2.560188
1,1,0.900000,0.850000,5,200,100,0.100000,0.299224,0.177507,2.452562,2.366979
1,1,0.900000,0.850000,5,250,100,0.100000,0.228831,0.129160,2.308258,2.256441
