NumCopies,AvgQDelay,AvgDDelay
5,0.22958990909090912,0.5186611818181818
10,0.5435375454545455,0.43148518181818185
15,0.9899644545454546,0.5091761818181818
20,1.6764280909090912,0.6863306363636364
25,2.9373059090909095,1.0310844545454545
30,6.069082818181818,1.803343909090909
