Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,1.000000,0.312500,20,250,1,0.500000,0.180962,0.051809,0.173401,0.111949
0,1,1.000000,0.625000,20,250,1,0.500000,0.200372,0.070826,0.176597,0.113909
0,1,1.000000,0.937500,20,250,1,0.500000,0.226746,0.105279,0.180979,0.118746
0,1,1.000000,1.250000,20,250,1,0.500000,0.258504,0.147035,0.184190,0.119696
0,1,1.000000,1.562500,20,250,1,0.500000,0.312016,0.240967,0.192999,0.127688
0,1,1.000000,1.875000,20,250,1,0.500000,0.395187,0.417166,0.198932,0.137990
0,1,1.000000,2.187500,20,250,1,0.500000,0.527826,0.685247,0.207813,0.143930
0,1,1.000000,2.500000,20,250,1,0.500000,0.805995,1.489553,0.217983,0.165795
0,1,1.000000,2.812500,20,250,1,0.500000,1.668199,4.362532,0.233351,0.197015
1,1,1.000000,0.312500,20,250,1,0.500000,0.179766,0.050688,0.171136,0.111753
1,1,1.000000,0.625000,20,250,1,0.500000,0.201064,0.073814,0.174580,0.114150
1,1,1.000000,0.937500,20,250,1,0.500000,0.227199,0.107624,0.178801,0.115812
1,1,1.000000,1.250000,20,250,1,0.500000,0.260729,0.157255,0.186223,0.120963
1,1,1.000000,1.562500,20,250,1,0.500000,0.304136,0.228329,0.191240,0.127863
1,1,1.000000,1.875000,20,250,1,0.500000,0.392522,0.394505,0.200975,0.133529
1,1,1.000000,2.187500,20,250,1,0.500000,0.542108,0.810896,0.207865,0.146463
1,1,1.000000,2.500000,20,250,1,0.500000,0.789773,1.449084,0.219159,0.168746
1,1,1.000000,2.812500,20,250,1,0.500000,1.572488,3.936192,0.231023,0.199167
2,1,1.000000,0.312500,20,250,1,0.500000,0.179517,0.050495,0.168246,0.113494
2,1,1.000000,0.625000,20,250,1,0.500000,0.203373,0.077322,0.172902,0.111983
2,1,1.000000,0.937500,20,250,1,0.500000,0.225101,0.106296,0.179063,0.117619
2,1,1.000000,1.250000,20,250,1,0.500000,0.260648,0.159907,0.187129,0.120496
2,1,1.000000,1.562500,20,250,1,0.500000,0.317509,0.264966,0.192616,0.126552
2,1,1.000000,1.875000,20,250,1,0.500000,0.396942,0.449591,0.200741,0.136279
2,1,1.000000,2.187500,20,250,1,0.500000,0.537403,0.746004,0.208695,0.146903
2,1,1.000000,2.500000,20,250,1,0.500000,0.786797,1.302293,0.219738,0.164946
2,1,1.000000,2.812500,20,250,1,0.500000,1.573421,3.835507,0.231889,0.189816
3,1,1.000000,0.312500,20,250,1,0.500000,0.180956,0.051836,0.168585,0.113812
3,1,1.000000,0.625000,20,250,1,0.500000,0.200593,0.073090,0.174684,0.112984
3,1,1.000000,0.937500,20,250,1,0.500000,0.229534,0.109040,0.179218,0.116484
3,1,1.000000,1.250000,20,250,1,0.500000,0.265963,0.173056,0.187426,0.121033
3,1,1.000000,1.562500,20,250,1,0.500000,0.313487,0.252626,0.190594,0.127007
3,1,1.000000,1.875000,20,250,1,0.500000,0.383761,0.403863,0.199605,0.131710
3,1,1.000000,2.187500,20,250,1,0.500000,0.538433,0.748868,0.208822,0.154984
3,1,1.000000,2.500000,20,250,1,0.500000,0.793875,1.429240,0.218026,0.166659
3,1,1.000000,2.812500,20,250,1,0.500000,1.654935,4.524770,0.231026,0.200797
4,1,1.000000,0.312500,20,250,1,0.500000,0.182006,0.053308,0.173581,0.111954
4,1,1.000000,0.625000,20,250,1,0.500000,0.200074,0.072741,0.175237,0.115648
4,1,1.000000,0.937500,20,250,1,0.500000,0.227217,0.106864,0.180535,0.118291
4,1,1.000000,1.250000,20,250,1,0.500000,0.256427,0.147771,0.185950,0.120919
4,1,1.000000,1.562500,20,250,1,0.500000,0.317362,0.260552,0.191369,0.126721
4,1,1.000000,1.875000,20,250,1,0.500000,0.384277,0.393332,0.201246,0.135246
4,1,1.000000,2.187500,20,250,1,0.500000,0.538296,0.801975,0.210545,0.154560
4,1,1.000000,2.500000,20,250,1,0.500000,0.836513,1.507791,0.217707,0.166053
4,1,1.000000,2.812500,20,250,1,0.500000,1.856523,4.986447,0.231784,0.198811
5,1,1.000000,0.312500,20,250,1,0.500000,0.180787,0.053069,0.169900,0.111663
5,1,1.000000,0.625000,20,250,1,0.500000,0.200827,0.072716,0.175949,0.113225
5,1,1.000000,0.937500,20,250,1,0.500000,0.227547,0.108397,0.179489,0.117920
5,1,1.000000,1.250000,20,250,1,0.500000,0.259087,0.149704,0.184274,0.119064
5,1,1.000000,1.562500,20,250,1,0.500000,0.310342,0.243100,0.190686,0.123790
5,1,1.000000,1.875000,20,250,1,0.500000,0.390698,0.402106,0.199299,0.135451
5,1,1.000000,2.187500,20,250,1,0.500000,0.536484,0.694528,0.211813,0.158632
5,1,1.000000,2.500000,20,250,1,0.500000,0.822791,1.614111,0.218978,0.167806
5,1,1.000000,2.812500,20,250,1,0.500000,1.670456,4.473706,0.231109,0.185852
6,1,1.000000,0.312500,20,250,1,0.500000,0.180915,0.052471,0.167865,0.111500
6,1,1.000000,0.625000,20,250,1,0.500000,0.201585,0.076441,0.176120,0.113316
6,1,1.000000,0.937500,20,250,1,0.500000,0.227350,0.106268,0.179022,0.117843
6,1,1.000000,1.250000,20,250,1,0.500000,0.263120,0.168060,0.185787,0.121832
6,1,1.000000,1.562500,20,250,1,0.500000,0.313868,0.279036,0.191306,0.128010
6,1,1.000000,1.875000,20,250,1,0.500000,0.388014,0.393775,0.199761,0.136946
6,1,1.000000,2.187500,20,250,1,0.500000,0.532284,0.777689,0.207220,0.145148
6,1,1.000000,2.500000,20,250,1,0.500000,0.811046,1.663125,0.218579,0.164709
6,1,1.000000,2.812500,20,250,1,0.500000,1.666877,4.623306,0.231361,0.192418
7,1,1.000000,0.312500,20,250,1,0.500000,0.182565,0.052837,0.173578,0.114043
7,1,1.000000,0.625000,20,250,1,0.500000,0.201799,0.076157,0.176378,0.116656
7,1,1.000000,0.937500,20,250,1,0.500000,0.226223,0.107201,0.180143,0.117263
