ArrivalRate,AvgQDelay,AvgDDelay
0.0909,1.105288090909091,2.5260185454545456
0.13635,1.1467155454545452,2.6082530909090913
0.1818,1.1920674545454544,2.6915952727272727
0.22725,1.242463,2.7780830909090906
0.2727,1.2941495454545455,2.885160090909091
0.31815,1.3582712727272728,3.001915090909091
0.3636,1.4309349090909091,3.125619909090909
0.40905,1.5148966363636367,3.2710826363636367
0.4545,1.6069461818181816,3.4536060909090907
0.49995,1.7261448181818182,3.651906272727272
0.5454,1.8625570000000002,3.881891909090909
0.59085,2.0420740909090913,4.1548229090909095
0.6363,2.2583444545454543,4.476327545454545
0.68175,2.5604648181818175,4.878202818181818
0.7272,3.030546272727273,5.388495545454545
0.77265,3.8076594545454543,6.037434363636364
0.8181,5.37673809090909,6.905391727272728
0.82719,6.0922980909090905,7.214677090909092
0.8362799999999999,6.745238818181818,7.40775290909091
0.8453700000000001,7.998526909090909,7.707603
0.85446,8.922225545454545,7.945403818181817
0.86355,11.062066363636363,8.233494
0.87264,14.708959363636364,8.613311363636363
0.8817299999999999,18.74153509090909,8.849541454545452
0.8908200000000001,27.860678090909094,9.111427454545455
