Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.758030,5,50,5,0.100000,7.636620,19.734286,5.378715,5.676219
0,1,0.900000,0.766360,5,50,5,0.100000,8.747005,32.554172,5.449460,5.727398
0,1,0.900000,0.774690,5,50,5,0.100000,9.094796,28.486678,5.505027,5.871920
0,1,0.900000,0.783020,5,50,5,0.100000,10.506232,31.745857,5.625600,6.105691
0,1,0.900000,0.791350,5,50,5,0.100000,15.198445,70.507883,5.701296,6.195265
0,1,0.900000,0.799680,5,50,5,0.100000,13.386613,41.025215,5.732261,6.179310
0,1,0.900000,0.808010,5,50,5,0.100000,20.963455,111.740792,5.833763,6.377143
0,1,0.900000,0.816340,5,50,5,0.100000,34.126018,185.156100,5.859577,6.380698
1,1,0.900000,0.758030,5,50,5,0.100000,7.627504,23.659360,5.313428,5.561548
1,1,0.900000,0.766360,5,50,5,0.100000,7.568533,19.389187,5.393941,5.671333
1,1,0.900000,0.774690,5,50,5,0.100000,8.391701,21.780619,5.448623,5.798005
1,1,0.900000,0.783020,5,50,5,0.100000,9.867931,29.976814,5.588826,6.001832
1,1,0.900000,0.791350,5,50,5,0.100000,12.836534,49.259752,5.665157,6.138829
1,1,0.900000,0.799680,5,50,5,0.100000,17.227336,70.816960,5.834047,6.327900
1,1,0.900000,0.808010,5,50,5,0.100000,25.958514,122.608944,5.914860,6.553899
1,1,0.900000,0.816340,5,50,5,0.100000,28.374421,139.582786,5.960279,6.616852
2,1,0.900000,0.758030,5,50,5,0.100000,6.756971,15.977686,5.342660,5.575596
2,1,0.900000,0.766360,5,50,5,0.100000,7.365490,19.039283,5.400661,5.770349
2,1,0.900000,0.774690,5,50,5,0.100000,10.162308,31.904147,5.569172,5.916545
2,1,0.900000,0.783020,5,50,5,0.100000,9.642232,26.454985,5.530049,5.879135
2,1,0.900000,0.791350,5,50,5,0.100000,11.864443,42.436430,5.625944,6.045913
2,1,0.900000,0.799680,5,50,5,0.100000,14.859948,45.960200,5.807531,6.301250
2,1,0.900000,0.808010,5,50,5,0.100000,16.585892,69.115926,5.808310,6.308289
2,1,0.900000,0.816340,5,50,5,0.100000,31.302940,157.531790,5.917127,6.466861
3,1,0.900000,0.758030,5,50,5,0.100000,6.630168,14.636714,5.298268,5.622319
3,1,0.900000,0.766360,5,50,5,0.100000,8.247221,23.997489,5.413269,5.780761
3,1,0.900000,0.774690,5,50,5,0.100000,9.852785,31.005064,5.517301,5.828569
3,1,0.900000,0.783020,5,50,5,0.100000,10.903794,43.462167,5.564179,5.991050
3,1,0.900000,0.791350,5,50,5,0.100000,13.448424,46.435719,5.742086,6.193136
3,1,0.900000,0.799680,5,50,5,0.100000,16.610730,61.489722,5.785460,6.300115
3,1,0.900000,0.808010,5,50,5,0.100000,23.161773,101.939575,5.850111,6.323559
3,1,0.900000,0.816340,5,50,5,0.100000,35.452938,188.817252,5.920763,6.554659
4,1,0.900000,0.758030,5,50,5,0.100000,6.325214,15.544207,5.238882,5.452113
4,1,0.900000,0.766360,5,50,5,0.100000,7.585760,18.529320,5.418335,5.704087
4,1,0.900000,0.774690,5,50,5,0.100000,9.135320,31.118226,5.486363,5.758478
4,1,0.900000,0.783020,5,50,5,0.100000,9.696397,27.222232,5.534542,5.871263
4,1,0.900000,0.791350,5,50,5,0.100000,12.746030,44.597048,5.655932,6.119505
4,1,0.900000,0.799680,5,50,5,0.100000,14.994225,47.210878,5.769855,6.290066
4,1,0.900000,0.808010,5,50,5,0.100000,22.269823,87.142332,5.874341,6.384183
4,1,0.900000,0.816340,5,50,5,0.100000,29.943525,182.308558,5.935612,6.554685
5,1,0.900000,0.758030,5,50,5,0.100000,7.100197,19.297385,5.295145,5.557890
5,1,0.900000,0.766360,5,50,5,0.100000,9.225647,32.386334,5.470180,5.766414
5,1,0.900000,0.774690,5,50,5,0.100000,7.837032,19.677039,5.387958,5.720318
5,1,0.900000,0.783020,5,50,5,0.100000,9.740805,25.401498,5.585934,5.976955
5,1,0.900000,0.791350,5,50,5,0.100000,12.264500,41.225559,5.658165,6.157037
5,1,0.900000,0.799680,5,50,5,0.100000,15.993768,60.986090,5.758605,6.199439
5,1,0.900000,0.808010,5,50,5,0.100000,24.095472,153.366967,5.793282,6.260143
5,1,0.900000,0.816340,5,50,5,0.100000,31.972143,180.620980,5.898030,6.486863
6,1,0.900000,0.758030,5,50,5,0.100000,6.790206,17.841698,5.237586,5.500857
6,1,0.900000,0.766360,5,50,5,0.100000,8.137925,23.623943,5.373459,5.697414
6,1,0.900000,0.774690,5,50,5,0.100000,9.359261,31.695426,5.527674,5.933303
6,1,0.900000,0.783020,5,50,5,0.100000,10.841890,34.576271,5.591880,6.038083
6,1,0.900000,0.791350,5,50,5,0.100000,12.322694,46.200945,5.662915,6.076084
6,1,0.900000,0.799680,5,50,5,0.100000,14.819293,62.618465,5.798847,6.212072
6,1,0.900000,0.808010,5,50,5,0.100000,19.163867,78.109980,5.872456,6.512445
6,1,0.900000,0.816340,5,50,5,0.100000,30.053205,164.304661,5.983724,6.735228
7,1,0.900000,0.758030,5,50,5,0.100000,6.968427,17.630254,5.312018,5.595757
7,1,0.900000,0.766360,5,50,5,0.100000,7.354760,18.419896,5.387962,5.681791
7,1,0.900000,0.774690,5,50,5,0.100000,9.967732,36.073713,5.538578,5.959054
7,1,0.900000,0.783020,5,50,5,0.100000,9.334400,25.183554,5.590161,6.030636
7,1,0.900000,0.791350,5,50,5,0.100000,13.080786,42.748571,5.764043,6.267838
7,1,0.900000,0.799680,5,50,5,0.100000,13.387966,45.472908,5.722459,6.151604
7,1,0.900000,0.808010,5,50,5,0.100000,17.368909,62.833296,5.854697,6.465957
7,1,0.900000,0.816340,5,50,5,0.100000,66.156343,438.916434,5.859817,6.350989
8,1,0.900000,0.758030,5,50,5,0.100000,6.799715,17.963520,5.289357,5.543087
8,1,0.900000,0.766360,5,50,5,0.100000,8.371896,24.277954,5.413939,5.786373
8,1,0.900000,0.774690,5,50,5,0.100000,8.950050,31.201584,5.420062,5.752782
8,1,0.900000,0.783020,5,50,5,0.100000,11.052023,37.006299,5.622417,6.098983
8,1,0.900000,0.791350,5,50,5,0.100000,12.839648,68.357326,5.594174,6.021402
8,1,0.900000,0.799680,5,50,5,0.100000,16.594419,72.857364,5.783927,6.291328
8,1,0.900000,0.808010,5,50,5,0.100000,22.936786,123.292165,5.854172,6.425534
8,1,0.900000,0.816340,5,50,5,0.100000,23.358105,92.438586,5.851117,6.410717
9,1,0.900000,0.758030,5,50,5,0.100000,6.257466,13.951115,5.244220,5.434179
9,1,0.900000,0.766360,5,50,5,0.100000,7.325111,20.175053,5.291127,5.512719
9,1,0.900000,0.774690,5,50,5,0.100000,8.893529,26.007016,5.471184,5.781217
9,1,0.900000,0.783020,5,50,5,0.100000,10.771603,34.602607,5.607893,6.020158
9,1,0.900000,0.791350,5,50,5,0.100000,10.647783,36.940009,5.640445,6.165532
9,1,0.900000,0.799680,5,50,5,0.100000,14.729119,49.107452,5.804131,6.324455
9,1,0.900000,0.808010,5,50,5,0.100000,25.088673,119.128778,5.886109,6.451780
9,1,0.900000,0.816340,5,50,5,0.100000,25.840286,125.093085,5.883524,6.457182
10,1,0.900000,0.758030,5,50,5,0.100000,6.781770,18.147860,5.277584,5.554344
10,1,0.900000,0.766360,5,50,5,0.100000,7.574721,20.163854,5.381977,5.682511
10,1,0.900000,0.774690,5,50,5,0.100000,8.358869,22.947907,5.451934,5.934792
10,1,0.900000,0.783020,5,50,5,0.100000,10.804887,32.303131,5.672681,6.134115
10,1,0.900000,0.791350,5,50,5,0.100000,12.666050,50.061913,5.661367,6.103435
10,1,0.900000,0.799680,5,50,5,0.100000,16.482291,63.993137,5.837946,6.280947
10,1,0.900000,0.808010,5,50,5,0.100000,21.689188,90.813011,5.795702,6.292117
10,1,0.900000,0.816340,5,50,5,0.100000,38.696548,229.168926,5.901670,6.571212
