ArrivalRate,AvgQDelay,AvgDDelay
0.0833,1.1064248181818184,2.506308454545455
0.12495,1.1371191818181818,2.5849072727272726
0.1666,1.1740765454545454,2.6579372727272723
0.20825,1.217806,2.729691363636364
0.2499,1.2715706363636365,2.8208454545454544
0.29155,1.3239595454545456,2.923826
0.3332,1.3836210909090911,3.0328115454545457
0.37485,1.4664956363636363,3.1490114545454544
0.4165,1.5509570000000001,3.276086727272727
0.45815,1.6564727272727273,3.4175399090909084
0.4998,1.7935013636363637,3.586603727272727
0.54145,1.9592391818181818,3.7564569090909092
0.5831,2.2033578181818183,3.953437090909091
0.62475,2.5393200909090905,4.202465272727273
0.6664,3.008324636363636,4.451311727272727
0.70805,3.995942727272727,4.767422
0.7497,6.301993727272728,5.217116454545454
0.75803,6.879478,5.293442090909091
0.76636,7.954915363636363,5.399482727272727
0.77469,9.091216636363637,5.4839887272727275
0.7830199999999999,10.287472181818181,5.592196545454545
0.79135,12.719576090909094,5.670138545454545
0.7996800000000001,15.371428000000002,5.785006272727273
0.80801,21.752941090909093,5.848891181818181
0.81634,34.11604290909091,5.906476363636364
