Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,1.000000,1.000000,20,250,100,0.500000,0.185532,0.070052,0.183799,0.125869
0,1,1.000000,1.500000,20,250,100,0.500000,0.197080,0.090730,0.192436,0.133890
0,1,1.000000,2.000000,20,250,100,0.500000,0.214498,0.120694,0.204878,0.144353
0,1,1.000000,2.500000,20,250,100,0.500000,0.231212,0.144654,0.217219,0.156016
0,1,1.000000,3.000000,20,250,100,0.500000,0.256423,0.189642,0.233563,0.173987
0,1,1.000000,3.500000,20,250,100,0.500000,0.291465,0.251802,0.258542,0.199190
0,1,1.000000,4.000000,20,250,100,0.500000,0.347194,0.371139,0.289761,0.232417
0,1,1.000000,4.500000,20,250,100,0.500000,0.415709,0.502150,0.332569,0.276242
0,1,1.000000,5.000000,20,250,100,0.500000,0.573721,0.906671,0.408625,0.370977
1,1,1.000000,1.000000,20,250,100,0.500000,0.184070,0.065744,0.180978,0.122836
1,1,1.000000,1.500000,20,250,100,0.500000,0.196933,0.090457,0.194461,0.133101
1,1,1.000000,2.000000,20,250,100,0.500000,0.212490,0.115204,0.203135,0.143785
1,1,1.000000,2.500000,20,250,100,0.500000,0.228301,0.142399,0.216841,0.155250
1,1,1.000000,3.000000,20,250,100,0.500000,0.257638,0.198573,0.235233,0.175669
1,1,1.000000,3.500000,20,250,100,0.500000,0.289505,0.253562,0.254819,0.195298
1,1,1.000000,4.000000,20,250,100,0.500000,0.336831,0.335796,0.286409,0.230382
1,1,1.000000,4.500000,20,250,100,0.500000,0.416470,0.534830,0.331497,0.275649
1,1,1.000000,5.000000,20,250,100,0.500000,0.548214,0.880876,0.397364,0.368428
2,1,1.000000,1.000000,20,250,100,0.500000,0.184582,0.067375,0.184101,0.124836
2,1,1.000000,1.500000,20,250,100,0.500000,0.196440,0.087730,0.192342,0.132951
2,1,1.000000,2.000000,20,250,100,0.500000,0.211345,0.113024,0.202378,0.141516
2,1,1.000000,2.500000,20,250,100,0.500000,0.234051,0.154225,0.217764,0.156676
2,1,1.000000,3.000000,20,250,100,0.500000,0.257114,0.190748,0.233671,0.171433
2,1,1.000000,3.500000,20,250,100,0.500000,0.298566,0.269869,0.258732,0.197819
2,1,1.000000,4.000000,20,250,100,0.500000,0.344818,0.359842,0.291685,0.233774
2,1,1.000000,4.500000,20,250,100,0.500000,0.414115,0.521201,0.329238,0.279669
2,1,1.000000,5.000000,20,250,100,0.500000,0.538925,0.772376,0.398776,0.359418
3,1,1.000000,1.000000,20,250,100,0.500000,0.184234,0.066619,0.183497,0.125174
3,1,1.000000,1.500000,20,250,100,0.500000,0.195707,0.084892,0.190694,0.131366
3,1,1.000000,2.000000,20,250,100,0.500000,0.214215,0.120644,0.204003,0.144219
3,1,1.000000,2.500000,20,250,100,0.500000,0.232740,0.150262,0.217293,0.155561
3,1,1.000000,3.000000,20,250,100,0.500000,0.258987,0.190233,0.233115,0.171467
3,1,1.000000,3.500000,20,250,100,0.500000,0.291190,0.253264,0.258320,0.197395
3,1,1.000000,4.000000,20,250,100,0.500000,0.343525,0.364099,0.288604,0.233572
3,1,1.000000,4.500000,20,250,100,0.500000,0.413950,0.528306,0.328990,0.278306
3,1,1.000000,5.000000,20,250,100,0.500000,0.543017,0.816215,0.404025,0.371386
4,1,1.000000,1.000000,20,250,100,0.500000,0.185375,0.071058,0.183920,0.125441
4,1,1.000000,1.500000,20,250,100,0.500000,0.197022,0.086829,0.193706,0.134118
4,1,1.000000,2.000000,20,250,100,0.500000,0.212216,0.116354,0.203022,0.144460
4,1,1.000000,2.500000,20,250,100,0.500000,0.233305,0.153231,0.218159,0.157008
4,1,1.000000,3.000000,20,250,100,0.500000,0.258899,0.206424,0.235094,0.173071
4,1,1.000000,3.500000,20,250,100,0.500000,0.290389,0.239273,0.256361,0.198173
4,1,1.000000,4.000000,20,250,100,0.500000,0.339775,0.335710,0.284616,0.227394
4,1,1.000000,4.500000,20,250,100,0.500000,0.420203,0.533350,0.333786,0.277785
4,1,1.000000,5.000000,20,250,100,0.500000,0.547535,0.823999,0.397783,0.363057
5,1,1.000000,1.000000,20,250,100,0.500000,0.184533,0.067440,0.183128,0.122924
5,1,1.000000,1.500000,20,250,100,0.500000,0.196483,0.088428,0.191386,0.131772
5,1,1.000000,2.000000,20,250,100,0.500000,0.211354,0.111052,0.202875,0.141449
5,1,1.000000,2.500000,20,250,100,0.500000,0.232415,0.150377,0.218462,0.157190
5,1,1.000000,3.000000,20,250,100,0.500000,0.257998,0.193346,0.236203,0.175068
5,1,1.000000,3.500000,20,250,100,0.500000,0.289984,0.249169,0.256890,0.194966
5,1,1.000000,4.000000,20,250,100,0.500000,0.348293,0.365427,0.289712,0.230419
5,1,1.000000,4.500000,20,250,100,0.500000,0.417556,0.531428,0.332799,0.284441
5,1,1.000000,5.000000,20,250,100,0.500000,0.542092,0.804192,0.404054,0.369903
6,1,1.000000,1.000000,20,250,100,0.500000,0.185133,0.067723,0.182465,0.124809
6,1,1.000000,1.500000,20,250,100,0.500000,0.195880,0.086557,0.191715,0.134456
