NumRelays,AvgQDelay,AvgDDelay
50,3.6739655454545455,6.817778818181818
100,0.7353056363636363,2.978832363636364
150,0.417649,2.574328090909091
200,0.29455309090909093,2.413853
250,0.22746754545454548,2.2922745454545455
300,0.18474672727272728,2.2660767272727274
350,0.15616963636363634,2.209580545454546
400,0.13445609090909094,2.1788438181818184
450,0.11859545454545453,2.1730355454545456
500,0.10611872727272725,2.137586181818182
