ArrivalRate,AvgQDelay,AvgDDelay
1.0,0.18447836363636363,0.18280036363636365
1.5,0.1965769090909091,0.1922696363636364
2.0,0.21271018181818183,0.20346063636363637
2.5,0.23269445454545457,0.21746863636363634
3.0,0.25744245454545456,0.234771
3.5,0.2914477272727273,0.25710927272727274
4.0,0.34159745454545454,0.28816972727272727
4.5,0.4173420909090909,0.33163709090909094
5.0,0.5493156363636363,0.4015870909090909
5.1,0.6058851818181817,0.428823
5.2,0.6557303636363637,0.4533869090909091
5.3,0.7126048181818182,0.4813963636363637
5.4,0.7880097272727272,0.520280090909091
5.5,0.8762889090909092,0.5609224545454545
5.6,1.0109126363636365,0.6246560909090909
5.7,1.1475312727272728,0.6988519090909091
5.8,1.4106626363636365,0.8073361818181817
5.9,1.6991337272727272,0.9301610909090908
6.0,2.3682445454545458,1.219264090909091
