Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
0,1,0.550000,0.740000,30,100,1,500,0.100000,71.544451,54.188258,1.228572,0.715855,0.000000
0,1,0.550000,0.740000,30,100,5,500,0.100000,7.274605,6.606002,1.542843,0.938358,0.000000
0,1,0.550000,0.740000,30,100,9,500,0.100000,6.581768,5.565195,1.551148,0.945761,0.000000
0,1,0.550000,0.740000,30,100,13,500,0.100000,7.231027,6.754374,1.539922,0.935247,0.000000
0,1,0.550000,0.742000,30,100,1,500,0.100000,47.869152,36.070983,1.220157,0.711582,0.000000
0,1,0.550000,0.742000,30,100,5,500,0.100000,7.066219,6.444553,1.541304,0.934164,0.000000
0,1,0.550000,0.742000,30,100,9,500,0.100000,7.314435,6.309868,1.539938,0.944283,0.000000
0,1,0.550000,0.742000,30,100,13,500,0.100000,6.836166,6.147018,1.549150,0.933418,0.000000
0,1,0.550000,0.744000,30,100,1,500,0.100000,55.226616,48.445662,1.222667,0.718047,0.000000
0,1,0.550000,0.744000,30,100,5,500,0.100000,6.796655,5.591920,1.547189,0.941087,0.000000
0,1,0.550000,0.744000,30,100,9,500,0.100000,6.638290,5.673609,1.537991,0.930200,0.000000
0,1,0.550000,0.744000,30,100,13,500,0.100000,7.417230,6.836957,1.548780,0.937485,0.000000
0,1,0.550000,0.746000,30,100,1,500,0.100000,59.265849,57.346612,1.227378,0.718326,0.000000
0,1,0.550000,0.746000,30,100,5,500,0.100000,7.671458,6.717831,1.549938,0.944045,0.000000
0,1,0.550000,0.746000,30,100,9,500,0.100000,7.282423,6.446495,1.548480,0.939314,0.000000
0,1,0.550000,0.746000,30,100,13,500,0.100000,7.539134,7.005620,1.544143,0.939040,0.000000
0,1,0.550000,0.748000,30,100,1,500,0.100000,41.688856,36.385175,1.216103,0.714725,0.000000
0,1,0.550000,0.748000,30,100,5,500,0.100000,6.591542,5.581382,1.539780,0.940792,0.000000
0,1,0.550000,0.748000,30,100,9,500,0.100000,7.088564,6.514780,1.543320,0.940388,0.000000
0,1,0.550000,0.748000,30,100,13,500,0.100000,7.415911,6.585888,1.543643,0.936989,0.000000
0,1,0.550000,0.750000,30,100,1,500,0.100000,39.311011,35.550039,1.221415,0.716230,0.000000
0,1,0.550000,0.750000,30,100,5,500,0.100000,8.042071,7.922282,1.556387,0.948527,0.000000
0,1,0.550000,0.750000,30,100,9,500,0.100000,7.689537,6.698708,1.542991,0.934077,0.000000
0,1,0.550000,0.750000,30,100,13,500,0.100000,7.764577,7.021034,1.552074,0.940760,0.000000
0,1,0.550000,0.752000,30,100,1,500,0.100000,81.975069,66.995418,1.221916,0.711295,0.000000
0,1,0.550000,0.752000,30,100,5,500,0.100000,7.668283,6.576507,1.550535,0.947070,0.000000
0,1,0.550000,0.752000,30,100,9,500,0.100000,8.220926,7.117423,1.560943,0.940836,0.000000
0,1,0.550000,0.752000,30,100,13,500,0.100000,8.255031,7.677685,1.561955,0.946177,0.000000
0,1,0.550000,0.754000,30,100,1,500,0.100000,46.196012,35.488781,1.217714,0.713387,0.000000
0,1,0.550000,0.754000,30,100,5,500,0.100000,7.862784,7.017942,1.556573,0.949725,0.000000
0,1,0.550000,0.754000,30,100,9,500,0.100000,7.857775,8.678039,1.547072,0.938046,0.000000
0,1,0.550000,0.754000,30,100,13,500,0.100000,7.041824,5.942267,1.542203,0.940488,0.000000
0,1,0.550000,0.756000,30,100,1,500,0.100000,47.172181,44.501624,1.219044,0.708155,0.000000
0,1,0.550000,0.756000,30,100,5,500,0.100000,8.589279,7.789517,1.552262,0.938461,0.000000
0,1,0.550000,0.756000,30,100,9,500,0.100000,8.009112,7.074247,1.542948,0.949355,0.000000
0,1,0.550000,0.756000,30,100,13,500,0.100000,7.754869,7.267155,1.541538,0.939927,0.000000
0,1,0.550000,0.758000,30,100,1,500,0.100000,181.560989,115.602618,1.225895,0.717555,0.000000
0,1,0.550000,0.758000,30,100,5,500,0.100000,8.171857,7.236544,1.540485,0.940417,0.000000
0,1,0.550000,0.758000,30,100,9,500,0.100000,9.789412,12.294339,1.550482,0.937770,0.000000
0,1,0.550000,0.758000,30,100,13,500,0.100000,8.221995,7.632569,1.538590,0.931077,0.000000
0,1,0.550000,0.760000,30,100,1,500,0.100000,314.016594,171.227041,1.223357,0.714982,0.000000
0,1,0.550000,0.760000,30,100,5,500,0.100000,8.511890,7.646972,1.548609,0.946543,0.000000
0,1,0.550000,0.760000,30,100,9,500,0.100000,7.611511,7.061025,1.537203,0.937359,0.000000
0,1,0.550000,0.760000,30,100,13,500,0.100000,8.196296,7.660661,1.547660,0.942067,0.000000
0,1,0.550000,0.762000,30,100,1,500,0.100000,213.799281,75.670068,1.215996,0.708245,0.000000
0,1,0.550000,0.762000,30,100,5,500,0.100000,10.269499,10.015644,1.564869,0.953755,0.000000
0,1,0.550000,0.762000,30,100,9,500,0.100000,8.449968,7.994233,1.554684,0.957577,0.000000
0,1,0.550000,0.762000,30,100,13,500,0.100000,8.884411,8.175801,1.557626,0.945339,0.000000
0,1,0.550000,0.764000,30,100,1,500,0.100000,266.762004,243.271157,1.216795,0.715124,0.000026
0,1,0.550000,0.764000,30,100,5,500,0.100000,8.166670,6.722494,1.548810,0.944729,0.000000
0,1,0.550000,0.764000,30,100,9,500,0.100000,8.693594,7.984079,1.552085,0.955494,0.000000
0,1,0.550000,0.764000,30,100,13,500,0.100000,8.568597,7.800235,1.543215,0.936207,0.000000
0,1,0.550000,0.766000,30,100,1,500,0.100000,222.811202,128.382904,1.219590,0.713851,0.000000
