ArrivalRate,AvgQDelay,AvgDDelay
1.0,0.184866181818,0.172731090909
1.5,0.197471363636,0.175164909091
2.0,0.212753272727,0.178346545455
2.5,0.231988636364,0.181589
3.0,0.257818636364,0.186294636364
3.5,0.293261818182,0.192369181818
4.0,0.343301636364,0.199508727273
4.5,0.420713,0.208308454545
5.0,0.557612181818,0.220223
5.1,0.602077363636,0.222853363636
5.2,0.646054363636,0.226891909091
5.3,0.715245454545,0.230782454545
5.4,0.796585272727,0.235161272727
5.5,0.881749,0.239269181818
5.6,1.01326518182,0.246756909091
5.7,1.16848681818,0.252736
5.8,1.41482809091,0.261197181818
5.9,1.76033109091,0.272413363636
6.0,2.21328963636,0.280686090909
