Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.910000,5,50,500,0.100000,8.173155,19.285007,3.433997,5.068162
0,1,0.900000,0.920000,5,50,500,0.100000,9.170765,23.384311,3.490414,5.173487
0,1,0.900000,0.930000,5,50,500,0.100000,9.560039,24.309441,3.499210,5.350695
0,1,0.900000,0.940000,5,50,500,0.100000,10.511566,28.918836,3.519486,5.696984
0,1,0.900000,0.950000,5,50,500,0.100000,12.205462,35.110159,3.559568,5.849711
0,1,0.900000,0.960000,5,50,500,0.100000,16.525270,56.627677,3.643373,6.086644
0,1,0.900000,0.970000,5,50,500,0.100000,20.826033,70.513394,3.671316,7.159260
0,1,0.900000,0.980000,5,50,500,0.100000,38.519146,132.991634,3.871731,9.141535
1,1,0.900000,0.910000,5,50,500,0.100000,7.637138,17.570161,3.410372,4.962542
1,1,0.900000,0.920000,5,50,500,0.100000,8.173834,18.291376,3.435728,5.242894
1,1,0.900000,0.930000,5,50,500,0.100000,10.421212,31.527747,3.494856,5.673575
1,1,0.900000,0.940000,5,50,500,0.100000,12.633601,39.426992,3.526289,5.380921
1,1,0.900000,0.950000,5,50,500,0.100000,11.763442,32.304110,3.532839,5.619112
1,1,0.900000,0.960000,5,50,500,0.100000,24.292154,82.370558,3.726367,8.109453
1,1,0.900000,0.970000,5,50,500,0.100000,19.845620,62.284528,3.701635,7.198029
1,1,0.900000,0.980000,5,50,500,0.100000,47.873499,168.532030,3.979039,11.975922
2,1,0.900000,0.910000,5,50,500,0.100000,8.086346,19.649136,3.410741,5.041996
2,1,0.900000,0.920000,5,50,500,0.100000,8.699244,21.146612,3.463088,4.941229
2,1,0.900000,0.930000,5,50,500,0.100000,9.822391,25.515098,3.507243,5.186193
2,1,0.900000,0.940000,5,50,500,0.100000,11.436264,30.358160,3.553498,5.454968
2,1,0.900000,0.950000,5,50,500,0.100000,11.714140,33.500400,3.573930,5.753427
2,1,0.900000,0.960000,5,50,500,0.100000,15.814689,50.443247,3.630157,6.269368
2,1,0.900000,0.970000,5,50,500,0.100000,31.006292,97.926254,3.821674,9.160135
2,1,0.900000,0.980000,5,50,500,0.100000,50.785319,191.821666,3.941776,12.696432
3,1,0.900000,0.910000,5,50,500,0.100000,7.262708,16.281510,3.410145,4.894756
3,1,0.900000,0.920000,5,50,500,0.100000,8.477616,18.492905,3.448803,4.772034
3,1,0.900000,0.930000,5,50,500,0.100000,9.595434,24.104720,3.513336,5.345032
3,1,0.900000,0.940000,5,50,500,0.100000,10.521475,25.929961,3.543033,5.200933
3,1,0.900000,0.950000,5,50,500,0.100000,12.511719,39.282455,3.592321,6.033810
3,1,0.900000,0.960000,5,50,500,0.100000,17.695983,60.102823,3.679738,6.819819
3,1,0.900000,0.970000,5,50,500,0.100000,20.921642,66.247953,3.752393,7.671181
3,1,0.900000,0.980000,5,50,500,0.100000,45.736033,143.373602,3.943436,11.063652
4,1,0.900000,0.910000,5,50,500,0.100000,7.741239,18.405054,3.400508,4.700071
4,1,0.900000,0.920000,5,50,500,0.100000,9.187126,25.968330,3.456764,5.220191
4,1,0.900000,0.930000,5,50,500,0.100000,9.646117,24.338596,3.468253,4.980450
4,1,0.900000,0.940000,5,50,500,0.100000,11.269811,33.494958,3.577735,5.684611
4,1,0.900000,0.950000,5,50,500,0.100000,15.885933,61.255725,3.571739,6.017298
4,1,0.900000,0.960000,5,50,500,0.100000,14.311073,43.345702,3.664297,6.552330
4,1,0.900000,0.970000,5,50,500,0.100000,24.744634,81.076815,3.731556,7.880187
