ArrivalRate,AvgQDelay,AvgDDelay
0.56818,0.175806909091,0.169391
1.13636,0.188000727273,0.172661818182
1.70454,0.202858818182,0.175808636364
2.27272,0.222734636364,0.179950363636
2.8409,0.248757090909,0.185143363636
3.40908,0.287407909091,0.191261
3.97726,0.344850545455,0.200051272727
4.54544,0.453580272727,0.211666818182
5.11362,0.798038454545,0.235446909091
5.170438,0.847868181818,0.238017545455
5.227256,0.953364454545,0.242778
5.284074,1.10713436364,0.249163636364
5.340892,1.30918863636,0.255139181818
5.39771,1.54407418182,0.261511090909
5.454528,1.93827354545,0.268812363636
5.511346,2.67540209091,0.279271636364
5.568164,3.69575890909,0.283628909091
