ArrivalRate,AvgQDelay,AvgDDelay
0.52083,0.174947454545,0.170351090909
1.04166,0.185940181818,0.172286363636
1.56249,0.198885545455,0.175636818182
2.08332,0.216573909091,0.179200454545
2.60415,0.240128181818,0.183342090909
3.12498,0.275732909091,0.189643363636
3.64581,0.335345454545,0.198578727273
4.16664,0.456949454545,0.212274363636
4.68747,0.901540272727,0.237733181818
4.739553,1.01829972727,0.242163909091
4.791636,1.11210245455,0.245790090909
4.843719,1.30533136364,0.248529636364
4.895802,1.50035736364,0.252568818182
4.947885,1.82147336364,0.256697
4.999968,2.43206327273,0.261531545455
5.052051,3.25629318182,0.266490272727
5.104134,5.02617127273,0.269448181818
