Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.050000,5,50,1,0.100000,1.155981,0.579089,2.400540,2.051623
0,1,0.900000,0.075000,5,50,1,0.100000,1.205203,0.605421,2.464629,2.109961
0,1,0.900000,0.100000,5,50,1,0.100000,1.265167,0.691203,2.421728,2.061914
0,1,0.900000,0.125000,5,50,1,0.100000,1.365605,0.833245,2.457181,2.083355
0,1,0.900000,0.150000,5,50,1,0.100000,1.449204,0.934926,2.454437,2.028600
0,1,0.900000,0.175000,5,50,1,0.100000,1.566942,1.117145,2.498251,2.098772
0,1,0.900000,0.200000,5,50,1,0.100000,1.676360,1.244395,2.482778,2.057275
0,1,0.900000,0.225000,5,50,1,0.100000,1.830362,1.539457,2.522543,2.068765
0,1,0.900000,0.250000,5,50,1,0.100000,2.032892,1.903804,2.569507,2.129088
0,1,0.900000,0.275000,5,50,1,0.100000,2.238294,2.256109,2.566396,2.101621
0,1,0.900000,0.300000,5,50,1,0.100000,2.596452,3.049900,2.599485,2.152039
0,1,0.900000,0.325000,5,50,1,0.100000,2.829528,3.302500,2.618311,2.156113
0,1,0.900000,0.350000,5,50,1,0.100000,3.461291,4.476700,2.679502,2.229458
0,1,0.900000,0.375000,5,50,1,0.100000,4.040672,5.953311,2.713862,2.239716
0,1,0.900000,0.400000,5,50,1,0.100000,5.773331,10.652558,2.770203,2.344783
0,1,0.900000,0.425000,5,50,1,0.100000,7.506588,16.595747,2.832100,2.428718
0,1,0.900000,0.450000,5,50,1,0.100000,11.542447,28.626180,2.857569,2.485722
1,1,0.900000,0.050000,5,50,1,0.100000,1.140762,0.540923,2.434410,2.041226
1,1,0.900000,0.075000,5,50,1,0.100000,1.206616,0.613664,2.455201,2.104824
1,1,0.900000,0.100000,5,50,1,0.100000,1.284423,0.742665,2.464429,2.075677
1,1,0.900000,0.125000,5,50,1,0.100000,1.373303,0.825488,2.484815,2.076191
1,1,0.900000,0.150000,5,50,1,0.100000,1.455623,0.962740,2.505346,2.076431
1,1,0.900000,0.175000,5,50,1,0.100000,1.544298,1.049167,2.496358,2.077704
1,1,0.900000,0.200000,5,50,1,0.100000,1.660034,1.196458,2.504339,2.089549
1,1,0.900000,0.225000,5,50,1,0.100000,1.884980,1.710286,2.521789,2.062280
1,1,0.900000,0.250000,5,50,1,0.100000,2.029646,1.929575,2.565644,2.128366
1,1,0.900000,0.275000,5,50,1,0.100000,2.264062,2.383078,2.575107,2.109100
1,1,0.900000,0.300000,5,50,1,0.100000,2.583123,3.016621,2.628307,2.160274
1,1,0.900000,0.325000,5,50,1,0.100000,2.946590,3.530253,2.639473,2.184898
1,1,0.900000,0.350000,5,50,1,0.100000,3.483001,4.638043,2.672022,2.234610
1,1,0.900000,0.375000,5,50,1,0.100000,4.387237,6.997646,2.725300,2.266523
1,1,0.900000,0.400000,5,50,1,0.100000,5.394088,9.258789,2.747469,2.303132
1,1,0.900000,0.425000,5,50,1,0.100000,7.506926,16.882824,2.789422,2.378860
1,1,0.900000,0.450000,5,50,1,0.100000,11.139292,26.280216,2.863256,2.455224
2,1,0.900000,0.050000,5,50,1,0.100000,1.134046,0.558326,2.337379,1.987975
