ArrivalRate,AvgQDelay,AvgDDelay
0.0833,1.10495945455,2.43374590909
0.12495,1.143006,2.46928963636
0.1666,1.17267054545,2.48560745455
0.20825,1.21884281818,2.51878490909
0.2499,1.26614554545,2.53840545455
0.29155,1.32293281818,2.57436481818
0.3332,1.38528227273,2.60211463636
0.37485,1.46228190909,2.63404909091
0.4165,1.55160445455,2.66542163636
0.45815,1.65868627273,2.69971954545
0.4998,1.79701763636,2.74298990909
0.54145,1.97316881818,2.78683036364
0.5831,2.19943681818,2.83556409091
0.62475,2.52367027273,2.88818754545
0.6664,3.060571,2.95179227273
0.70805,3.99540181818,3.02618645455
0.7497,6.09327009091,3.12248863636
0.75803,6.80482845455,3.146518
0.76636,7.69615736364,3.163954
0.77469,8.99620490909,3.18863618182
0.78302,10.1260672727,3.217993
0.79135,12.7538071818,3.23334936364
0.79968,16.188264,3.261891
0.80801,23.9028956364,3.29269818182
0.81634,30.5023894545,3.29569218182
