NumRelays,AvgQDelay,AvgDDelay
50,4.69666172727,3.21292827273
100,0.758622545455,2.43321781818
150,0.426070272727,2.26832309091
200,0.297406727273,2.20487490909
250,0.229361909091,2.17022936364
300,0.185567909091,2.13224090909
350,0.156561363636,2.11306809091
400,0.135496909091,2.09627772727
450,0.118903545455,2.07825818182
500,0.106302272727,2.07538127273
