RelayBuffer,ArrivalRate,Run,NumSources,CommnArrivalRate,NumCopies,NumRelays,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
1,0.786,0.5,1.0,0.55,30.0,100.0,500.0,0.1,557.610497,175.834377,3.245901,0.600723,0.0281825
1,0.788,0.5,1.0,0.55,30.0,100.0,500.0,0.1,542.877904,173.4289305,3.2438495,0.5895415,0.026554
1,0.79,0.5,1.0,0.55,30.0,100.0,500.0,0.1,553.6628740000001,172.12553350000002,3.256666,0.6319904999999999,0.025729000000000002
1,0.792,0.5,1.0,0.55,30.0,100.0,500.0,0.1,575.8837510000001,144.034456,3.2289190000000003,0.621532,0.032817
1,0.794,0.5,1.0,0.55,30.0,100.0,500.0,0.1,584.812627,149.652366,3.2508885000000003,0.6180714999999999,0.0377195
1,0.796,0.5,1.0,0.55,30.0,100.0,500.0,0.1,571.833446,172.74854249999999,3.2155495,0.656218,0.039936
1,0.798,0.5,1.0,0.55,30.0,100.0,500.0,0.1,569.3499285,157.7036995,3.2423105,0.6140515,0.038951
1,0.8,0.5,1.0,0.55,30.0,100.0,500.0,0.1,544.1119585,182.867909,3.2247145,0.6224225,0.0375565
1,0.802,0.5,1.0,0.55,30.0,100.0,500.0,0.1,557.4728505,172.8661915,3.2267795,0.6619925,0.033839
1,0.804,0.5,1.0,0.55,30.0,100.0,500.0,0.1,547.591318,192.58259800000002,3.2108765000000004,0.5996495,0.049253000000000005
1,0.806,0.5,1.0,0.55,30.0,100.0,500.0,0.1,576.0412595,157.31431849999998,3.222727,0.648279,0.051003
1,0.808,0.5,1.0,0.55,30.0,100.0,500.0,0.1,580.2052745000001,142.30762950000002,3.185529,0.608198,0.041637999999999994
1,0.81,0.5,1.0,0.55,30.0,100.0,500.0,0.1,565.2567824999999,164.06100450000002,3.1868749999999997,0.608814,0.0451935
1,0.812,0.5,1.0,0.55,30.0,100.0,500.0,0.1,599.9008604999999,140.1862275,3.2356084999999997,0.6351555,0.050959
1,0.814,0.5,1.0,0.55,30.0,100.0,500.0,0.1,607.0998815,122.34597550000001,3.2025765,0.6007075,0.061507
1,0.816,0.5,1.0,0.55,30.0,100.0,500.0,0.1,586.208475,149.6661155,3.2232675,0.6337865,0.057703000000000004
1,0.818,0.5,1.0,0.55,30.0,100.0,500.0,0.1,591.984653,147.513282,3.1935304999999996,0.616341,0.05949599999999999
1,0.82,0.5,1.0,0.55,30.0,100.0,500.0,0.1,602.2428944999999,146.107391,3.252012,0.6384734999999999,0.07031799999999999
1,0.822,0.5,1.0,0.55,30.0,100.0,500.0,0.1,597.8888465,139.71469100000002,3.2570004999999993,0.6444755,0.07243749999999999
1,0.824,0.5,1.0,0.55,30.0,100.0,500.0,0.1,595.1711865,154.4230355,3.2286275,0.642871,0.06365699999999999
1,0.826,0.5,1.0,0.55,30.0,100.0,500.0,0.1,598.6639775,141.75925,3.222322,0.6420375,0.07204250000000001
1,0.828,0.5,1.0,0.55,30.0,100.0,500.0,0.1,622.5298625,102.2201875,3.175097,0.616617,0.0760005
1,0.83,0.5,1.0,0.55,30.0,100.0,500.0,0.1,605.6413220000001,128.68771650000002,3.1419995,0.6258790000000001,0.071646
1,0.832,0.5,1.0,0.55,30.0,100.0,500.0,0.1,600.5688895000001,143.42715950000002,3.2304614999999997,0.645328,0.07790050000000001
1,0.834,0.5,1.0,0.55,30.0,100.0,500.0,0.1,616.813823,123.2925345,3.253533,0.6902725,0.0847905
1,0.836,0.5,1.0,0.55,30.0,100.0,500.0,0.1,617.1644705,120.84449799999999,3.2281085000000003,0.6235535,0.0892535
1,0.838,0.5,1.0,0.55,30.0,100.0,500.0,0.1,597.1769555,152.234501,3.1897984999999998,0.663086,0.084924
1,0.84,0.5,1.0,0.55,30.0,100.0,500.0,0.1,614.7104294999999,120.5065155,3.2114795000000003,0.6108765,0.087224
1,0.842,0.5,1.0,0.55,30.0,100.0,500.0,0.1,621.2725049999999,117.0876835,3.27257,0.6200105,0.09109500000000001
1,0.844,0.5,1.0,0.55,30.0,100.0,500.0,0.1,619.5359404999999,118.874482,3.2239585,0.665557,0.09617049999999999
1,0.846,0.5,1.0,0.55,30.0,100.0,500.0,0.1,612.0577499999999,114.42609700000001,3.2870905,0.66225,0.0866745
1,0.848,0.5,1.0,0.55,30.0,100.0,500.0,0.1,620.460529,112.931045,3.222216,0.6112875,0.095052
1,0.85,0.5,1.0,0.55,30.0,100.0,500.0,0.1,609.1142474999999,136.504438,3.224682,0.6283345,0.094285
1,0.852,0.5,1.0,0.55,30.0,100.0,500.0,0.1,617.5663695000001,122.7918425,3.2579085,0.6204354999999999,0.100486
1,0.854,0.5,1.0,0.55,30.0,100.0,500.0,0.1,616.5783759999999,122.55691150000001,3.220133,0.6306860000000001,0.0948055
1,0.856,0.5,1.0,0.55,30.0,100.0,500.0,0.1,624.666927,111.8076225,3.2581420000000003,0.618387,0.10769899999999999
1,0.858,0.5,1.0,0.55,30.0,100.0,500.0,0.1,617.399625,122.180632,3.2371315,0.648336,0.1007725
1,0.86,0.5,1.0,0.55,30.0,100.0,500.0,0.1,619.7156445,120.9340125,3.2329594999999998,0.646919,0.109021
1,0.862,0.5,1.0,0.55,30.0,100.0,500.0,0.1,617.2164755,121.55390899999999,3.2245425,0.6155219999999999,0.1112
1,0.864,0.5,1.0,0.55,30.0,100.0,500.0,0.1,618.6113210000001,126.48096100000001,3.1911005,0.613726,0.109123
1,0.866,0.5,1.0,0.55,30.0,100.0,500.0,0.1,625.631286,105.9227855,3.271886,0.6136755,0.111126
1,0.868,0.5,1.0,0.55,30.0,100.0,500.0,0.1,622.2071745000001,111.8145485,3.2457405,0.6492899999999999,0.116789
1,0.87,0.5,1.0,0.55,30.0,100.0,500.0,0.1,623.2031015,119.8849135,3.2186150000000002,0.6136979999999999,0.115677
1,0.872,0.5,1.0,0.55,30.0,100.0,500.0,0.1,628.6240775,110.71209300000001,3.2295935,0.6472175,0.12019650000000001
1,0.874,0.5,1.0,0.55,30.0,100.0,500.0,0.1,628.8796474999999,102.78695400000001,3.2619455000000004,0.6496775,0.1224355
1,0.876,0.5,1.0,0.55,30.0,100.0,500.0,0.1,624.162801,112.2649945,3.298439,0.6478605,0.12354700000000002
1,0.878,0.5,1.0,0.55,30.0,100.0,500.0,0.1,620.472951,120.32582200000002,3.2206415,0.6075275,0.118221
1,0.88,0.5,1.0,0.55,30.0,100.0,500.0,0.1,622.0769795,117.8265135,3.218448,0.617257,0.12972650000000002
1,0.882,0.5,1.0,0.55,30.0,100.0,500.0,0.1,624.2492655,107.875356,3.2598765,0.6120805,0.13195849999999998
1,0.884,0.5,1.0,0.55,30.0,100.0,500.0,0.1,629.969734,109.007758,3.1877709999999997,0.6161829999999999,0.13444899999999999
1,0.886,0.5,1.0,0.55,30.0,100.0,500.0,0.1,631.7545455,104.18847149999999,3.178868,0.6262085,0.1362715
1,0.888,0.5,1.0,0.55,30.0,100.0,500.0,0.1,625.0862955,118.864084,3.2178015,0.6545525,0.136075
1,0.89,0.5,1.0,0.55,30.0,100.0,500.0,0.1,618.5044419999999,130.8842145,3.2347995000000003,0.617637,0.136784
1,0.892,0.5,1.0,0.55,30.0,100.0,500.0,0.1,622.661917,117.856593,3.196532,0.610719,0.142559
1,0.894,0.5,1.0,0.55,30.0,100.0,500.0,0.1,628.8444755,105.5785295,3.220976,0.6665095,0.1363395
1,0.896,0.5,1.0,0.55,30.0,100.0,500.0,0.1,630.8011795,100.332572,3.1792695,0.609545,0.1406945
1,0.898,0.5,1.0,0.55,30.0,100.0,500.0,0.1,634.5960745,90.63306750000001,3.2290469999999996,0.6428,0.148152
1,0.9,0.5,1.0,0.55,30.0,100.0,500.0,0.1,623.21698,117.25680299999999,3.217583,0.642853,0.14703299999999997
1,0.902,0.5,1.0,0.55,30.0,100.0,500.0,0.1,630.2953655000001,95.4138245,3.1977345,0.6361975,0.150673
5,0.74,0.5,1.0,0.55,30.0,100.0,500.0,0.1,8.8039725,6.673169,3.6680444999999997,0.8905770000000001,0.0
5,0.742,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.414335999999999,6.834426000000001,3.6952249999999998,0.9402285000000001,0.0
5,0.744,0.5,1.0,0.55,30.0,100.0,500.0,0.1,8.816879,5.855862,3.62215,0.8436925,0.0
5,0.746,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.165874500000001,6.321935,3.697777,0.9190365,0.0
5,0.748,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.525701,6.546308,3.689691,0.926607,0.0
5,0.75,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.841509,6.702599,3.6169445,0.872144,0.0
5,0.752,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.265151,7.3852115,3.7249815,0.8755755000000001,0.0
5,0.754,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.894665499999999,6.7587505,3.716002,0.8671145,0.0
5,0.756,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.3136295,7.741543500000001,3.652675,0.8763925,0.0
5,0.758,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.146823999999999,7.064310999999999,3.7552135,0.9142765,0.0
5,0.76,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.130762,7.5225800000000005,3.731479,0.87498,0.0
5,0.762,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.159815,8.3783895,3.737095,0.8992844999999999,0.0
5,0.764,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.3044325,8.5712815,3.737275,0.915996,0.0
5,0.766,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.4735945,8.2574185,3.7118494999999996,0.9317795,0.0
5,0.768,0.5,1.0,0.55,30.0,100.0,500.0,0.1,12.593916,9.7351075,3.6724690000000004,0.9075755,0.0
5,0.77,0.5,1.0,0.55,30.0,100.0,500.0,0.1,13.8544705,11.9245825,3.7272775,0.9005125,0.0
5,0.772,0.5,1.0,0.55,30.0,100.0,500.0,0.1,12.418748,9.411840000000002,3.7460925,0.91955,0.0
5,0.774,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.9871915,9.077925,3.7035415,0.8579075,0.0
5,0.776,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.7809445,8.313281,3.6527065000000003,0.869988,0.0
5,0.778,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.031452,10.821419500000001,3.7169030000000003,0.900188,0.0
5,0.78,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.638492500000002,12.2497095,3.674516,0.907399,0.0
5,0.782,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.469642,10.725645,3.7911995,0.917311,0.0
5,0.784,0.5,1.0,0.55,30.0,100.0,500.0,0.1,13.6287285,9.948164,3.7048395,0.9166705000000002,0.0
5,0.786,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.060901000000001,12.305638,3.6869455,0.8876465,0.0
5,0.788,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.62604,12.445566500000002,3.7628595000000002,0.9468814999999999,0.0
5,0.79,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.380246,14.532414,3.7140779999999998,0.9108769999999999,0.0
5,0.792,0.5,1.0,0.55,30.0,100.0,500.0,0.1,17.056685,14.533569499999999,3.7056154999999995,0.9402349999999999,0.0
5,0.794,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.4948595,12.6388935,3.7204325000000003,0.890925,0.0
5,0.796,0.5,1.0,0.55,30.0,100.0,500.0,0.1,17.117484,13.472946,3.7139580000000003,0.8895595,0.0
5,0.798,0.5,1.0,0.55,30.0,100.0,500.0,0.1,19.9902595,17.138339,3.7220855,0.9260305,0.0
5,0.8,0.5,1.0,0.55,30.0,100.0,500.0,0.1,18.837496,15.1984615,3.7531805,0.9122335,0.0
5,0.802,0.5,1.0,0.55,30.0,100.0,500.0,0.1,18.947574,15.382967999999998,3.6537015,0.839672,0.0
5,0.804,0.5,1.0,0.55,30.0,100.0,500.0,0.1,18.61855,15.0402155,3.749564,0.896575,0.0
5,0.806,0.5,1.0,0.55,30.0,100.0,500.0,0.1,21.95965,18.092627,3.743831,0.9266335,0.0
5,0.808,0.5,1.0,0.55,30.0,100.0,500.0,0.1,22.484701,18.725057,3.6916605000000002,0.858328,0.0
5,0.81,0.5,1.0,0.55,30.0,100.0,500.0,0.1,19.330502000000003,14.89075,3.7353774999999994,0.9186894999999999,0.0
5,0.812,0.5,1.0,0.55,30.0,100.0,500.0,0.1,28.157604499999998,23.4598935,3.710555,0.902029,0.0
5,0.814,0.5,1.0,0.55,30.0,100.0,500.0,0.1,25.2286845,19.1253325,3.6897055,0.890183,0.0
5,0.816,0.5,1.0,0.55,30.0,100.0,500.0,0.1,32.5944305,27.658217,3.7169334999999997,0.8817335,0.0
5,0.818,0.5,1.0,0.55,30.0,100.0,500.0,0.1,44.934171500000005,33.412157,3.6915560000000003,0.8650930000000001,0.0
5,0.82,0.5,1.0,0.55,30.0,100.0,500.0,0.1,25.8192905,19.315768,3.7842305,0.8852065,0.0
5,0.822,0.5,1.0,0.55,30.0,100.0,500.0,0.1,50.026101499999996,42.550859,3.699908,0.9124815,0.0
5,0.824,0.5,1.0,0.55,30.0,100.0,500.0,0.1,37.556478999999996,29.1914305,3.752732,0.916424,0.0
5,0.826,0.5,1.0,0.55,30.0,100.0,500.0,0.1,46.455175,33.414013499999996,3.758697,0.886814,0.0
5,0.828,0.5,1.0,0.55,30.0,100.0,500.0,0.1,43.190186000000004,27.849022500000004,3.7203555,0.8748975000000001,0.0
5,0.83,0.5,1.0,0.55,30.0,100.0,500.0,0.1,58.4816305,49.5062435,3.7905905000000004,0.901351,0.0
5,0.832,0.5,1.0,0.55,30.0,100.0,500.0,0.1,139.178597,73.2511205,3.732844,0.9096044999999999,0.0
5,0.834,0.5,1.0,0.55,30.0,100.0,500.0,0.1,82.58900050000001,52.8628235,3.7083405,0.8955294999999999,0.0
5,0.836,0.5,1.0,0.55,30.0,100.0,500.0,0.1,56.2580095,43.596348500000005,3.7010310000000004,0.8892605,0.0
5,0.838,0.5,1.0,0.55,30.0,100.0,500.0,0.1,132.1733135,59.711971500000004,3.7766114999999996,0.9371055,0.0
5,0.84,0.5,1.0,0.55,30.0,100.0,500.0,0.1,250.23603200000002,151.2386165,3.810732,0.9662084999999999,0.0
5,0.842,0.5,1.0,0.55,30.0,100.0,500.0,0.1,328.39794750000004,164.679475,3.7926279999999997,0.983167,0.002191
5,0.844,0.5,1.0,0.55,30.0,100.0,500.0,0.1,163.770202,80.756671,3.6952825000000002,0.8885965,0.0
5,0.846,0.5,1.0,0.55,30.0,100.0,500.0,0.1,249.0991315,140.944063,3.6819895000000002,0.8882890000000001,0.001666
5,0.848,0.5,1.0,0.55,30.0,100.0,500.0,0.1,370.632156,165.4841675,3.7397405,0.9120245,0.0029835
5,0.85,0.5,1.0,0.55,30.0,100.0,500.0,0.1,277.30162099999995,141.32354700000002,3.6973775,0.8559215,0.0022265
5,0.852,0.5,1.0,0.55,30.0,100.0,500.0,0.1,342.210719,146.4676735,3.7404555,0.8852140000000001,0.002258
5,0.854,0.5,1.0,0.55,30.0,100.0,500.0,0.1,298.503357,181.112244,3.7675644999999998,0.952225,0.0019655000000000002
5,0.856,0.5,1.0,0.55,30.0,100.0,500.0,0.1,458.2314375,163.271497,3.7458635,0.950549,0.011903
5,0.858,0.5,1.0,0.55,30.0,100.0,500.0,0.1,482.29015350000003,168.43225999999999,3.7644304999999996,0.9431620000000001,0.022926500000000002
5,0.86,0.5,1.0,0.55,30.0,100.0,500.0,0.1,413.836228,201.1019425,3.7493600000000002,0.8849049999999999,0.014409499999999999
5,0.862,0.5,1.0,0.55,30.0,100.0,500.0,0.1,412.475109,196.8400165,3.7214755000000004,0.8595154999999999,0.008749
5,0.864,0.5,1.0,0.55,30.0,100.0,500.0,0.1,432.078088,176.3983785,3.755493,0.9022525000000001,0.012386999999999999
5,0.866,0.5,1.0,0.55,30.0,100.0,500.0,0.1,461.0081915,176.72262849999998,3.6996375,0.908226,0.020286
5,0.868,0.5,1.0,0.55,30.0,100.0,500.0,0.1,454.0377795,163.2047875,3.7407855000000003,0.9012455000000001,0.016584
5,0.87,0.5,1.0,0.55,30.0,100.0,500.0,0.1,505.2015165,150.88482199999999,3.720634,0.936782,0.0237775
5,0.872,0.5,1.0,0.55,30.0,100.0,500.0,0.1,483.659255,170.0107145,3.7460329999999997,0.9107799999999999,0.0279835
5,0.874,0.5,1.0,0.55,30.0,100.0,500.0,0.1,496.84788499999996,155.22184399999998,3.7570765,0.940231,0.0247925
5,0.876,0.5,1.0,0.55,30.0,100.0,500.0,0.1,495.6830265,160.122752,3.7326509999999997,0.9412225,0.0306525
5,0.878,0.5,1.0,0.55,30.0,100.0,500.0,0.1,509.48560799999996,145.96463749999998,3.6926119999999996,0.8833475,0.0352175
5,0.88,0.5,1.0,0.55,30.0,100.0,500.0,0.1,494.81959050000006,162.4719135,3.7664855,0.9190495000000001,0.039622500000000005
5,0.882,0.5,1.0,0.55,30.0,100.0,500.0,0.1,513.271456,142.233679,3.76124,0.9151225,0.034755999999999995
5,0.884,0.5,1.0,0.55,30.0,100.0,500.0,0.1,517.091324,146.558458,3.6774985,0.8634765,0.037155
5,0.886,0.5,1.0,0.55,30.0,100.0,500.0,0.1,525.4255905,138.9640095,3.7252925,0.88886,0.044941499999999995
5,0.888,0.5,1.0,0.55,30.0,100.0,500.0,0.1,524.898642,145.9342805,3.7596255000000003,0.8929075,0.0480185
5,0.89,0.5,1.0,0.55,30.0,100.0,500.0,0.1,535.1044925000001,124.968725,3.7601554999999998,0.885822,0.046398499999999995
5,0.892,0.5,1.0,0.55,30.0,100.0,500.0,0.1,530.2203609999999,148.011028,3.8123185,0.9292944999999999,0.0506435
5,0.894,0.5,1.0,0.55,30.0,100.0,500.0,0.1,525.56984,136.4008295,3.706412,0.914786,0.046050999999999995
5,0.896,0.5,1.0,0.55,30.0,100.0,500.0,0.1,516.7533835,160.8510225,3.7474299999999996,0.8884145000000001,0.0467805
5,0.898,0.5,1.0,0.55,30.0,100.0,500.0,0.1,526.2105449999999,139.951177,3.7594585,0.9105745000000001,0.051900999999999996
5,0.9,0.5,1.0,0.55,30.0,100.0,500.0,0.1,521.0599625,141.5404135,3.7610665,0.8841215,0.049084
5,0.902,0.5,1.0,0.55,30.0,100.0,500.0,0.1,545.2971964999999,126.78200050000001,3.6993635000000005,0.8890800000000001,0.062959
9,0.74,0.5,1.0,0.55,30.0,100.0,500.0,0.1,8.9797905,6.62661,3.750961,0.8939254999999999,0.0
9,0.742,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.0958085,6.4426495,3.6442690000000004,0.8667104999999999,0.0
9,0.744,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.506472500000001,7.091511000000001,3.6947605,0.867368,0.0
9,0.746,0.5,1.0,0.55,30.0,100.0,500.0,0.1,8.6141815,5.961501,3.6575325000000003,0.8582055,0.0
9,0.748,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.4773275,6.63943,3.7011905,0.9473675,0.0
9,0.75,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.409752999999998,7.007332,3.7405405000000003,0.9150335,0.0
9,0.752,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.904924999999999,6.814971,3.6889100000000004,0.9248945,0.0
9,0.754,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.7021415,6.3590665,3.723475,0.8846,0.0
9,0.756,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.4032755,6.309730500000001,3.69546,0.9305095,0.0
9,0.758,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.591119500000001,7.906792000000001,3.774132,0.921527,0.0
9,0.76,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.273962999999998,9.2567765,3.7270225000000003,0.9190210000000001,0.0
9,0.762,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.388687999999998,7.5044475,3.7050735,0.8914335,0.0
9,0.764,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.661246,7.367101,3.7419485000000003,0.8876630000000001,0.0
9,0.766,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.626348,9.0653775,3.7298095,0.8767965,0.0
9,0.768,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.824788999999999,7.368166499999999,3.785662,0.9422215,0.0
9,0.77,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.4400945,8.918672999999998,3.7219785,0.8982595,0.0
9,0.772,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.537814000000001,8.355766000000001,3.6229424999999997,0.8777940000000001,0.0
9,0.774,0.5,1.0,0.55,30.0,100.0,500.0,0.1,13.679508,10.590078,3.727942,0.8866639999999999,0.0
9,0.776,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.9620055,8.739810499999999,3.772329,0.914253,0.0
9,0.778,0.5,1.0,0.55,30.0,100.0,500.0,0.1,12.1518215,9.751731500000002,3.6872169999999995,0.863333,0.0
9,0.78,0.5,1.0,0.55,30.0,100.0,500.0,0.1,13.4300335,10.515176,3.6991889999999996,0.8932455000000001,0.0
9,0.782,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.565955500000001,11.7719925,3.6814025,0.8653255,0.0
9,0.784,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.693954999999999,12.3106835,3.7031470000000004,0.9051625,0.0
9,0.786,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.776373500000002,12.591393,3.710621,0.8498515,0.0
9,0.788,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.774194,13.6822655,3.7203549999999996,0.863531,0.0
9,0.79,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.5703675,13.60221,3.7202675,0.869814,0.0
9,0.792,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.457473,12.788764500000001,3.701318,0.8491644999999999,0.0
9,0.794,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.0719995,11.828319,3.692679,0.877947,0.0
9,0.796,0.5,1.0,0.55,30.0,100.0,500.0,0.1,19.0578365,16.733584999999998,3.773789,0.8955974999999999,0.0
9,0.798,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.515298,12.7849535,3.714386,0.870822,0.0
9,0.8,0.5,1.0,0.55,30.0,100.0,500.0,0.1,17.7391335,14.02635,3.6830875,0.9001255,0.0
9,0.802,0.5,1.0,0.55,30.0,100.0,500.0,0.1,21.2180245,16.701075,3.65766,0.854327,0.0
9,0.804,0.5,1.0,0.55,30.0,100.0,500.0,0.1,19.6297015,15.219238,3.6876735,0.890752,0.0
9,0.806,0.5,1.0,0.55,30.0,100.0,500.0,0.1,20.5649135,15.744565000000001,3.761764,0.9138175,0.0
9,0.808,0.5,1.0,0.55,30.0,100.0,500.0,0.1,23.501313000000003,21.7709725,3.7325075,0.8700595,0.0
9,0.81,0.5,1.0,0.55,30.0,100.0,500.0,0.1,20.6956085,14.603994,3.7665045000000004,0.9202954999999999,0.0
9,0.812,0.5,1.0,0.55,30.0,100.0,500.0,0.1,26.0937335,27.737208000000003,3.6819655,0.8767425,0.0
9,0.814,0.5,1.0,0.55,30.0,100.0,500.0,0.1,25.702998,21.032616,3.704564,0.9213149999999999,0.0
9,0.816,0.5,1.0,0.55,30.0,100.0,500.0,0.1,28.796127,24.131490499999998,3.6949674999999997,0.9537845,0.0
9,0.818,0.5,1.0,0.55,30.0,100.0,500.0,0.1,24.437433,18.606889,3.721763,0.8393765,0.0
9,0.82,0.5,1.0,0.55,30.0,100.0,500.0,0.1,41.5994425,37.1613055,3.7165555,0.887311,0.0
9,0.822,0.5,1.0,0.55,30.0,100.0,500.0,0.1,32.679801499999996,27.196621999999998,3.7142445,0.8754149999999999,0.0
9,0.824,0.5,1.0,0.55,30.0,100.0,500.0,0.1,53.9102695,56.3503405,3.7104375000000003,0.8764399999999999,0.0
9,0.826,0.5,1.0,0.55,30.0,100.0,500.0,0.1,103.9106555,92.087748,3.7480600000000006,0.909003,0.0
9,0.828,0.5,1.0,0.55,30.0,100.0,500.0,0.1,70.34285,53.368364,3.7140044999999997,0.8823890000000001,0.0
9,0.83,0.5,1.0,0.55,30.0,100.0,500.0,0.1,78.7843455,65.8904465,3.739249,0.8786585,0.0
9,0.832,0.5,1.0,0.55,30.0,100.0,500.0,0.1,82.83959200000001,72.331214,3.7133825,0.855162,0.0
9,0.834,0.5,1.0,0.55,30.0,100.0,500.0,0.1,47.088307,36.6361815,3.755793,0.9673340000000001,0.0
