RelayBuffer,ArrivalRate,Run,NumSources,CommnArrivalRate,NumCopies,NumRelays,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
100,0.854,0.5,1.0,0.55,30.0,100.0,500.0,0.1,277.580457,143.653029,3.6960885,0.9274785,0.0032305
100,0.856,0.5,1.0,0.55,30.0,100.0,500.0,0.1,476.430576,146.676846,3.7464965,0.9219725000000001,0.013896
100,0.858,0.5,1.0,0.55,30.0,100.0,500.0,0.1,452.47666000000004,172.206108,3.764034,0.8837315000000001,0.0072499999999999995
100,0.86,0.5,1.0,0.55,30.0,100.0,500.0,0.1,439.154992,183.00323500000002,3.8206249999999997,0.9733505,0.0158045
100,0.862,0.5,1.0,0.55,30.0,100.0,500.0,0.1,433.155998,177.66283950000002,3.7367895,0.9092505,0.017355
100,0.864,0.5,1.0,0.55,30.0,100.0,500.0,0.1,454.2128475,179.6473035,3.7705895,0.9246995,0.01627
100,0.866,0.5,1.0,0.55,30.0,100.0,500.0,0.1,489.97702449999997,148.59771,3.7475804999999998,0.9076115,0.018833
100,0.868,0.5,1.0,0.55,30.0,100.0,500.0,0.1,493.034421,154.26256899999998,3.7716905,0.9017350000000001,0.023378
100,0.87,0.5,1.0,0.55,30.0,100.0,500.0,0.1,494.270542,152.569097,3.7340199999999997,0.8737779999999999,0.021272
100,0.872,0.5,1.0,0.55,30.0,100.0,500.0,0.1,511.446855,149.644156,3.7159674999999996,0.9534425,0.027322
100,0.874,0.5,1.0,0.55,30.0,100.0,500.0,0.1,497.137214,149.0899455,3.7589955,0.9173149999999999,0.030260000000000002
100,0.876,0.5,1.0,0.55,30.0,100.0,500.0,0.1,500.8036435,160.6577155,3.820984,0.9036765,0.0333785
100,0.878,0.5,1.0,0.55,30.0,100.0,500.0,0.1,499.38300849999996,157.13843250000002,3.7572150000000004,0.8793335,0.0278365
100,0.88,0.5,1.0,0.55,30.0,100.0,500.0,0.1,494.03180599999996,164.8111455,3.6905339999999995,0.877232,0.036904
100,0.882,0.5,1.0,0.55,30.0,100.0,500.0,0.1,524.485606,135.5076335,3.750243,0.8910899999999999,0.0388795
100,0.884,0.5,1.0,0.55,30.0,100.0,500.0,0.1,533.3664105,130.7305105,3.7332725,0.928302,0.042882500000000004
100,0.886,0.5,1.0,0.55,30.0,100.0,500.0,0.1,536.103198,132.770312,3.7445139999999997,0.9479465,0.0448505
100,0.888,0.5,1.0,0.55,30.0,100.0,500.0,0.1,520.258705,148.0356185,3.765686,0.9614045,0.0436285
100,0.89,0.5,1.0,0.55,30.0,100.0,500.0,0.1,513.1936495,155.98232000000002,3.7474825000000003,0.9186375,0.04559200000000001
100,0.892,0.5,1.0,0.55,30.0,100.0,500.0,0.1,528.073594,139.6390245,3.6845784999999998,0.8863264999999999,0.052105
100,0.894,0.5,1.0,0.55,30.0,100.0,500.0,0.1,516.277749,150.95353749999998,3.7363939999999998,0.8889875,0.044227
100,0.896,0.5,1.0,0.55,30.0,100.0,500.0,0.1,530.632348,134.3589665,3.6675755,0.9197185,0.049926
100,0.898,0.5,1.0,0.55,30.0,100.0,500.0,0.1,538.8371705,126.060243,3.7796895,0.9128394999999999,0.0592385
100,0.9,0.5,1.0,0.55,30.0,100.0,500.0,0.1,540.7093245,130.701912,3.716095,0.890567,0.057434
100,0.902,0.5,1.0,0.55,30.0,100.0,500.0,0.1,543.1936805,118.850526,3.7618294999999997,0.9333094999999999,0.0604755
500,0.74,0.5,1.0,0.55,30.0,100.0,500.0,0.1,8.8039725,6.673169,3.6680444999999997,0.8905770000000001,0.0
500,0.742,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.414335999999999,6.834426000000001,3.6952249999999998,0.9402285000000001,0.0
500,0.744,0.5,1.0,0.55,30.0,100.0,500.0,0.1,8.816879,5.855862,3.62215,0.8436925,0.0
500,0.746,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.165874500000001,6.321935,3.697777,0.9190365,0.0
500,0.748,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.525701,6.546308,3.689691,0.926607,0.0
500,0.75,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.841509,6.702599,3.6169445,0.872144,0.0
500,0.752,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.265151,7.3852115,3.7249815,0.8755755000000001,0.0
500,0.754,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.894665499999999,6.7587505,3.716002,0.8671145,0.0
500,0.756,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.3136295,7.741543500000001,3.652675,0.8763925,0.0
500,0.758,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.146823999999999,7.064310999999999,3.7552135,0.9142765,0.0
500,0.76,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.130762,7.5225800000000005,3.731479,0.87498,0.0
500,0.762,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.159815,8.3783895,3.737095,0.8992844999999999,0.0
500,0.764,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.3044325,8.5712815,3.737275,0.915996,0.0
500,0.766,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.4735945,8.2574185,3.7118494999999996,0.9317795,0.0
500,0.768,0.5,1.0,0.55,30.0,100.0,500.0,0.1,12.593916,9.7351075,3.6724690000000004,0.9075755,0.0
500,0.77,0.5,1.0,0.55,30.0,100.0,500.0,0.1,13.8544705,11.9245825,3.7272775,0.9005125,0.0
500,0.772,0.5,1.0,0.55,30.0,100.0,500.0,0.1,12.418748,9.411840000000002,3.7460925,0.91955,0.0
500,0.774,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.9871915,9.077925,3.7035415,0.8579075,0.0
500,0.776,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.779190999999999,8.312446999999999,3.6527065000000003,0.869988,0.0
500,0.778,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.031452,10.821419500000001,3.7169030000000003,0.900188,0.0
500,0.78,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.638492500000002,12.2497095,3.674516,0.907399,0.0
500,0.782,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.469642,10.725645,3.7911995,0.917311,0.0
500,0.784,0.5,1.0,0.55,30.0,100.0,500.0,0.1,13.6287285,9.948164,3.7048395,0.9166705000000002,0.0
500,0.786,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.060901000000001,12.305638,3.6869455,0.8876465,0.0
500,0.788,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.62604,12.445566500000002,3.7628595000000002,0.9468814999999999,0.0
500,0.79,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.380246,14.532414,3.7140779999999998,0.9108769999999999,0.0
500,0.792,0.5,1.0,0.55,30.0,100.0,500.0,0.1,17.056685,14.533569499999999,3.7056154999999995,0.9402349999999999,0.0
500,0.794,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.4948595,12.6388935,3.7204325000000003,0.890925,0.0
500,0.796,0.5,1.0,0.55,30.0,100.0,500.0,0.1,17.117484,13.472946,3.7139580000000003,0.8895595,0.0
500,0.798,0.5,1.0,0.55,30.0,100.0,500.0,0.1,19.9902595,17.138339,3.7220855,0.9260305,0.0
500,0.8,0.5,1.0,0.55,30.0,100.0,500.0,0.1,18.837496,15.1984615,3.7531805,0.9122335,0.0
500,0.802,0.5,1.0,0.55,30.0,100.0,500.0,0.1,18.947574,15.382967999999998,3.6537015,0.839672,0.0
500,0.804,0.5,1.0,0.55,30.0,100.0,500.0,0.1,18.61855,15.0402155,3.749564,0.896575,0.0
500,0.806,0.5,1.0,0.55,30.0,100.0,500.0,0.1,21.95965,18.092627,3.743831,0.9266335,0.0
500,0.808,0.5,1.0,0.55,30.0,100.0,500.0,0.1,22.484701,18.725057,3.6916605000000002,0.858328,0.0
500,0.81,0.5,1.0,0.55,30.0,100.0,500.0,0.1,19.330502000000003,14.89075,3.7353774999999994,0.9186894999999999,0.0
500,0.812,0.5,1.0,0.55,30.0,100.0,500.0,0.1,28.157604499999998,23.4598935,3.710555,0.902029,0.0
500,0.814,0.5,1.0,0.55,30.0,100.0,500.0,0.1,25.2286845,19.1253325,3.6897055,0.890183,0.0
500,0.816,0.5,1.0,0.55,30.0,100.0,500.0,0.1,32.591427,27.657014500000002,3.7169334999999997,0.8817335,0.0
500,0.818,0.5,1.0,0.55,30.0,100.0,500.0,0.1,44.934171500000005,33.412157,3.6915560000000003,0.8650930000000001,0.0
500,0.82,0.5,1.0,0.55,30.0,100.0,500.0,0.1,25.8192905,19.315768,3.7842305,0.8852065,0.0
500,0.822,0.5,1.0,0.55,30.0,100.0,500.0,0.1,50.026101499999996,42.550859,3.699908,0.9124815,0.0
500,0.824,0.5,1.0,0.55,30.0,100.0,500.0,0.1,37.556478999999996,29.1914305,3.752732,0.916424,0.0
500,0.826,0.5,1.0,0.55,30.0,100.0,500.0,0.1,46.455175,33.414013499999996,3.758697,0.886814,0.0
500,0.828,0.5,1.0,0.55,30.0,100.0,500.0,0.1,43.190186000000004,27.849022500000004,3.7203555,0.8748975000000001,0.0
500,0.83,0.5,1.0,0.55,30.0,100.0,500.0,0.1,58.4816305,49.5062435,3.7905905000000004,0.901351,0.0
500,0.832,0.5,1.0,0.55,30.0,100.0,500.0,0.1,139.178597,73.2511205,3.732844,0.9096044999999999,0.0
500,0.834,0.5,1.0,0.55,30.0,100.0,500.0,0.1,82.58900050000001,52.8628235,3.7083405,0.8955294999999999,0.0
500,0.836,0.5,1.0,0.55,30.0,100.0,500.0,0.1,56.2580095,43.596348500000005,3.7010310000000004,0.8892605,0.0
500,0.838,0.5,1.0,0.55,30.0,100.0,500.0,0.1,132.1733135,59.711971500000004,3.7766114999999996,0.9371055,0.0
500,0.84,0.5,1.0,0.55,30.0,100.0,500.0,0.1,250.23603200000002,151.2386165,3.810732,0.9662084999999999,0.0
500,0.842,0.5,1.0,0.55,30.0,100.0,500.0,0.1,328.39794750000004,164.679475,3.7926279999999997,0.983167,0.002191
500,0.844,0.5,1.0,0.55,30.0,100.0,500.0,0.1,163.770202,80.756671,3.6952825000000002,0.8885965,0.0
500,0.846,0.5,1.0,0.55,30.0,100.0,500.0,0.1,249.0991315,140.944063,3.6819895000000002,0.8882890000000001,0.001666
500,0.848,0.5,1.0,0.55,30.0,100.0,500.0,0.1,370.5887945,165.4331305,3.7397405,0.9120245,0.002972
500,0.85,0.5,1.0,0.55,30.0,100.0,500.0,0.1,276.8848475,141.1260835,3.6973775,0.8559215,0.0022265
500,0.852,0.5,1.0,0.55,30.0,100.0,500.0,0.1,342.210719,146.4676735,3.7404555,0.8852140000000001,0.002258
500,0.854,0.5,1.0,0.55,30.0,100.0,500.0,0.1,298.503357,181.112244,3.7675644999999998,0.952225,0.0019655000000000002
500,0.856,0.5,1.0,0.55,30.0,100.0,500.0,0.1,458.2314375,163.271497,3.7458635,0.950549,0.011903
500,0.858,0.5,1.0,0.55,30.0,100.0,500.0,0.1,482.29015350000003,168.43225999999999,3.7644304999999996,0.9431620000000001,0.022926500000000002
500,0.86,0.5,1.0,0.55,30.0,100.0,500.0,0.1,413.836228,201.1019425,3.7493600000000002,0.8849049999999999,0.014409499999999999
500,0.862,0.5,1.0,0.55,30.0,100.0,500.0,0.1,412.41250249999996,196.79533049999998,3.7214755000000004,0.8595154999999999,0.008737
500,0.864,0.5,1.0,0.55,30.0,100.0,500.0,0.1,432.078088,176.3983785,3.755493,0.9022525000000001,0.012386999999999999
500,0.866,0.5,1.0,0.55,30.0,100.0,500.0,0.1,461.0081915,176.72262849999998,3.6996375,0.908226,0.020286
500,0.868,0.5,1.0,0.55,30.0,100.0,500.0,0.1,454.0377795,163.2047875,3.7407855000000003,0.9012455000000001,0.016584
500,0.87,0.5,1.0,0.55,30.0,100.0,500.0,0.1,505.2015165,150.88482199999999,3.720634,0.936782,0.0237775
500,0.872,0.5,1.0,0.55,30.0,100.0,500.0,0.1,483.6594435,170.010819,3.7526789999999997,0.92929,0.0279835
500,0.874,0.5,1.0,0.55,30.0,100.0,500.0,0.1,496.84788499999996,155.22184399999998,3.7570765,0.940231,0.0247925
500,0.876,0.5,1.0,0.55,30.0,100.0,500.0,0.1,495.6745785,160.1166925,3.7326509999999997,0.9412225,0.030640999999999998
500,0.878,0.5,1.0,0.55,30.0,100.0,500.0,0.1,509.48560799999996,145.96463749999998,3.6926119999999996,0.8833475,0.0352175
500,0.88,0.5,1.0,0.55,30.0,100.0,500.0,0.1,494.75375,162.462006,3.7664855,0.9190495000000001,0.039599499999999996
500,0.882,0.5,1.0,0.55,30.0,100.0,500.0,0.1,513.271456,142.233679,3.76124,0.9151225,0.034755999999999995
500,0.884,0.5,1.0,0.55,30.0,100.0,500.0,0.1,517.091324,146.558458,3.6774985,0.8634765,0.037155
500,0.886,0.5,1.0,0.55,30.0,100.0,500.0,0.1,525.4255905,138.9640095,3.7252925,0.88886,0.044941499999999995
500,0.888,0.5,1.0,0.55,30.0,100.0,500.0,0.1,524.898642,145.9342805,3.7596255000000003,0.8929075,0.0480185
500,0.89,0.5,1.0,0.55,30.0,100.0,500.0,0.1,535.1044925000001,124.968725,3.7601554999999998,0.885822,0.046398499999999995
500,0.892,0.5,1.0,0.55,30.0,100.0,500.0,0.1,530.2203609999999,148.011028,3.8123185,0.9292944999999999,0.0506435
500,0.894,0.5,1.0,0.55,30.0,100.0,500.0,0.1,525.56984,136.4008295,3.706412,0.914786,0.046050999999999995
500,0.896,0.5,1.0,0.55,30.0,100.0,500.0,0.1,516.7533835,160.8510225,3.7474299999999996,0.8884145000000001,0.0467805
500,0.898,0.5,1.0,0.55,30.0,100.0,500.0,0.1,526.2105449999999,139.951177,3.7594585,0.9105745000000001,0.051900999999999996
500,0.9,0.5,1.0,0.55,30.0,100.0,500.0,0.1,521.0599625,141.5404135,3.7610665,0.8841215,0.049084
500,0.902,0.5,1.0,0.55,30.0,100.0,500.0,0.1,545.2971964999999,126.78200050000001,3.6993635000000005,0.8890800000000001,0.062959
900,0.74,0.5,1.0,0.55,30.0,100.0,500.0,0.1,8.9797905,6.62661,3.750961,0.8939254999999999,0.0
900,0.742,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.0958085,6.4426495,3.6442690000000004,0.8667104999999999,0.0
900,0.744,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.506472500000001,7.091511000000001,3.6947605,0.867368,0.0
900,0.746,0.5,1.0,0.55,30.0,100.0,500.0,0.1,8.6141815,5.961501,3.6575325000000003,0.8582055,0.0
900,0.748,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.4773275,6.63943,3.7011905,0.9473675,0.0
900,0.75,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.409752999999998,7.007332,3.7405405000000003,0.9150335,0.0
900,0.752,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.904924999999999,6.814971,3.6889100000000004,0.9248945,0.0
900,0.754,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.7021415,6.3590665,3.723475,0.8846,0.0
900,0.756,0.5,1.0,0.55,30.0,100.0,500.0,0.1,9.4032755,6.309730500000001,3.69546,0.9305095,0.0
900,0.758,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.591119500000001,7.906792000000001,3.774132,0.921527,0.0
900,0.76,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.273962999999998,9.2567765,3.7270225000000003,0.9190210000000001,0.0
900,0.762,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.388687999999998,7.5044475,3.7050735,0.8914335,0.0
900,0.764,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.661246,7.367101,3.7419485000000003,0.8876630000000001,0.0
900,0.766,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.626348,9.0653775,3.7298095,0.8767965,0.0
900,0.768,0.5,1.0,0.55,30.0,100.0,500.0,0.1,10.824788999999999,7.368166499999999,3.785662,0.9422215,0.0
900,0.77,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.4400945,8.918672999999998,3.7219785,0.8982595,0.0
900,0.772,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.537814000000001,8.355766000000001,3.6229424999999997,0.8777940000000001,0.0
900,0.774,0.5,1.0,0.55,30.0,100.0,500.0,0.1,13.679508,10.590078,3.727942,0.8866639999999999,0.0
900,0.776,0.5,1.0,0.55,30.0,100.0,500.0,0.1,11.9620055,8.739810499999999,3.772329,0.914253,0.0
900,0.778,0.5,1.0,0.55,30.0,100.0,500.0,0.1,12.1518215,9.751731500000002,3.6872169999999995,0.863333,0.0
900,0.78,0.5,1.0,0.55,30.0,100.0,500.0,0.1,13.4300335,10.515176,3.6991889999999996,0.8932455000000001,0.0
900,0.782,0.5,1.0,0.55,30.0,100.0,500.0,0.1,14.565955500000001,11.7719925,3.6814025,0.8653255,0.0
900,0.784,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.693954999999999,12.3106835,3.7031470000000004,0.9051625,0.0
900,0.786,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.776373500000002,12.591393,3.710621,0.8498515,0.0
900,0.788,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.774194,13.6822655,3.7203549999999996,0.863531,0.0
900,0.79,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.5703675,13.60221,3.7202675,0.869814,0.0
900,0.792,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.457473,12.788764500000001,3.701318,0.8491644999999999,0.0
900,0.794,0.5,1.0,0.55,30.0,100.0,500.0,0.1,15.0719995,11.828319,3.692679,0.877947,0.0
900,0.796,0.5,1.0,0.55,30.0,100.0,500.0,0.1,19.0578365,16.733584999999998,3.773789,0.8955974999999999,0.0
900,0.798,0.5,1.0,0.55,30.0,100.0,500.0,0.1,16.515298,12.7849535,3.714386,0.870822,0.0
900,0.8,0.5,1.0,0.55,30.0,100.0,500.0,0.1,17.7391335,14.02635,3.6830875,0.9001255,0.0
900,0.802,0.5,1.0,0.55,30.0,100.0,500.0,0.1,21.2180245,16.701075,3.65766,0.854327,0.0
900,0.804,0.5,1.0,0.55,30.0,100.0,500.0,0.1,19.6297015,15.219238,3.6876735,0.890752,0.0
900,0.806,0.5,1.0,0.55,30.0,100.0,500.0,0.1,20.5649135,15.744565000000001,3.761764,0.9138175,0.0
900,0.808,0.5,1.0,0.55,30.0,100.0,500.0,0.1,23.501313000000003,21.7709725,3.7325075,0.8700595,0.0
900,0.81,0.5,1.0,0.55,30.0,100.0,500.0,0.1,20.6956085,14.603994,3.7665045000000004,0.9202954999999999,0.0
900,0.812,0.5,1.0,0.55,30.0,100.0,500.0,0.1,26.0937335,27.737208000000003,3.6819655,0.8767425,0.0
900,0.814,0.5,1.0,0.55,30.0,100.0,500.0,0.1,25.702998,21.032616,3.704564,0.9213149999999999,0.0
900,0.816,0.5,1.0,0.55,30.0,100.0,500.0,0.1,28.796127,24.131490499999998,3.6949674999999997,0.9537845,0.0
900,0.818,0.5,1.0,0.55,30.0,100.0,500.0,0.1,24.437433,18.606889,3.721763,0.8393765,0.0
900,0.82,0.5,1.0,0.55,30.0,100.0,500.0,0.1,41.5994425,37.1613055,3.7165555,0.887311,0.0
900,0.822,0.5,1.0,0.55,30.0,100.0,500.0,0.1,32.679801499999996,27.196621999999998,3.7142445,0.8754149999999999,0.0
900,0.824,0.5,1.0,0.55,30.0,100.0,500.0,0.1,53.9102695,56.3503405,3.7104375000000003,0.8764399999999999,0.0
900,0.826,0.5,1.0,0.55,30.0,100.0,500.0,0.1,103.9106555,92.087748,3.7480600000000006,0.909003,0.0
900,0.828,0.5,1.0,0.55,30.0,100.0,500.0,0.1,70.34285,53.368364,3.7140044999999997,0.8823890000000001,0.0
900,0.83,0.5,1.0,0.55,30.0,100.0,500.0,0.1,78.7843455,65.8904465,3.739249,0.8786585,0.0
900,0.832,0.5,1.0,0.55,30.0,100.0,500.0,0.1,82.83959200000001,72.331214,3.7133825,0.855162,0.0
900,0.834,0.5,1.0,0.55,30.0,100.0,500.0,0.1,47.088307,36.6361815,3.755793,0.9673340000000001,0.0
900,0.836,0.5,1.0,0.55,30.0,100.0,500.0,0.1,66.702845,41.003874,3.7381504999999997,0.9021020000000001,0.0
