Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
0,1,0.550000,0.650000,10,50,100,500,0.100000,18.513550,16.348008,3.295032,1.473477,0.000000
0,1,0.550000,0.650000,10,50,500,500,0.100000,17.858289,16.987192,3.263507,1.453018,0.000000
0,1,0.550000,0.650000,10,50,900,500,0.100000,16.443070,13.809394,3.264395,1.444586,0.000000
0,1,0.550000,0.650000,10,50,1300,500,0.100000,16.994217,14.963291,3.277033,1.445902,0.000000
0,1,0.550000,0.655000,10,50,100,500,0.100000,19.031798,19.067149,3.264369,1.430875,0.000000
0,1,0.550000,0.655000,10,50,500,500,0.100000,20.515222,17.782815,3.266762,1.447035,0.000000
0,1,0.550000,0.655000,10,50,900,500,0.100000,22.229450,21.728329,3.277760,1.445970,0.000000
0,1,0.550000,0.655000,10,50,1300,500,0.100000,17.399557,16.520354,3.278541,1.439896,0.000000
0,1,0.550000,0.660000,10,50,100,500,0.100000,23.984801,23.791838,3.276433,1.445111,0.000000
0,1,0.550000,0.660000,10,50,500,500,0.100000,34.685590,37.944823,3.294456,1.460546,0.000000
0,1,0.550000,0.660000,10,50,900,500,0.100000,21.480254,19.331461,3.293002,1.464984,0.000000
0,1,0.550000,0.660000,10,50,1300,500,0.100000,21.863442,19.719460,3.283804,1.447228,0.000000
0,1,0.550000,0.665000,10,50,100,500,0.100000,27.289723,22.499189,3.298518,1.468002,0.000000
0,1,0.550000,0.665000,10,50,500,500,0.100000,29.047118,26.337040,3.294169,1.459036,0.000000
0,1,0.550000,0.665000,10,50,900,500,0.100000,24.487274,20.728016,3.281746,1.449493,0.000000
0,1,0.550000,0.665000,10,50,1300,500,0.100000,26.973770,23.737415,3.289537,1.453593,0.000000
0,1,0.550000,0.670000,10,50,100,500,0.100000,38.531729,35.887287,3.294642,1.464891,0.000000
0,1,0.550000,0.670000,10,50,500,500,0.100000,38.057747,33.897034,3.307269,1.472059,0.000000
0,1,0.550000,0.670000,10,50,900,500,0.100000,31.776998,30.639998,3.305121,1.480087,0.000000
0,1,0.550000,0.670000,10,50,1300,500,0.100000,33.271064,26.873428,3.296919,1.454464,0.000000
0,1,0.550000,0.675000,10,50,100,500,0.100000,108.547904,126.050014,3.300750,1.455704,0.000000
0,1,0.550000,0.675000,10,50,500,500,0.100000,53.136976,42.826305,3.292920,1.457772,0.000000
