Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
0,1,0.550000,0.685000,10,50,5,500,0.100000,201.089141,115.849352,3.319595,1.474453,0.000000
0,1,0.550000,0.685000,10,50,9,500,0.100000,113.245291,94.497595,3.294287,1.453796,0.000000
0,1,0.550000,0.685000,10,50,13,500,0.100000,263.853455,190.659020,3.308208,1.470174,0.000000
0,1,0.550000,0.686000,10,50,5,500,0.100000,222.894463,167.030826,3.293780,1.464114,0.000000
0,1,0.550000,0.686000,10,50,9,500,0.100000,245.448483,141.348768,3.304907,1.451220,0.000000
0,1,0.550000,0.686000,10,50,13,500,0.100000,155.754926,123.808786,3.308888,1.461108,0.000000
0,1,0.550000,0.687000,10,50,5,500,0.100000,87.842329,65.038639,3.297836,1.453921,0.000000
0,1,0.550000,0.687000,10,50,9,500,0.100000,242.859748,154.052703,3.318692,1.464804,0.000000
0,1,0.550000,0.687000,10,50,13,500,0.100000,324.316785,171.057323,3.305602,1.462387,0.001316
0,1,0.550000,0.688000,10,50,5,500,0.100000,307.531609,205.962707,3.306948,1.459289,0.000218
0,1,0.550000,0.688000,10,50,9,500,0.100000,409.369980,180.261016,3.314632,1.468014,0.000867
0,1,0.550000,0.688000,10,50,13,500,0.100000,327.616620,210.099419,3.314031,1.471104,0.001761
0,1,0.550000,0.689000,10,50,5,500,0.100000,421.105237,208.348226,3.315101,1.460176,0.002558
0,1,0.550000,0.689000,10,50,9,500,0.100000,433.476043,242.846072,3.318448,1.480400,0.005097
0,1,0.550000,0.689000,10,50,13,500,0.100000,455.919431,267.391060,3.308951,1.466890,0.005948
0,1,0.550000,0.690000,10,50,5,500,0.100000,515.582322,166.343850,3.304690,1.473088,0.004266
0,1,0.550000,0.690000,10,50,9,500,0.100000,488.236170,170.996191,3.313172,1.468872,0.001270
0,1,0.550000,0.690000,10,50,13,500,0.100000,225.588950,103.052132,3.292699,1.454636,0.000000
0,1,0.550000,0.691000,10,50,5,500,0.100000,472.141796,196.560251,3.320795,1.471873,0.004800
