Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
0,1,0.900000,0.083300,5,50,5,1000,0.100000,0.970751,0.504500,2.439503,2.060216,0.000000
0,1,0.900000,0.083300,5,50,6,1000,0.100000,0.977221,0.522686,2.415699,2.074858,0.000000
0,1,0.900000,0.133300,5,50,5,1000,0.100000,1.015183,0.551351,2.439180,2.065616,0.000000
0,1,0.900000,0.133300,5,50,6,1000,0.100000,1.009857,0.548141,2.434927,2.062134,0.000000
0,1,0.900000,0.183300,5,50,5,1000,0.100000,1.050496,0.594097,2.441215,2.072418,0.000000
0,1,0.900000,0.183300,5,50,6,1000,0.100000,1.051201,0.583165,2.445838,2.082628,0.000000
0,1,0.900000,0.233300,5,50,5,1000,0.100000,1.087301,0.616490,2.439069,2.027647,0.000000
0,1,0.900000,0.233300,5,50,6,1000,0.100000,1.098132,0.632517,2.488266,2.077944,0.000000
0,1,0.900000,0.283300,5,50,5,1000,0.100000,1.134522,0.665380,2.467985,2.059660,0.000000
0,1,0.900000,0.283300,5,50,6,1000,0.100000,1.132194,0.660611,2.481764,2.092358,0.000000
0,1,0.900000,0.333300,5,50,5,1000,0.100000,1.194109,0.723960,2.490210,2.086384,0.000000
0,1,0.900000,0.333300,5,50,6,1000,0.100000,1.199452,0.731269,2.483077,2.076223,0.000000
0,1,0.900000,0.383300,5,50,5,1000,0.100000,1.260935,0.791416,2.535635,2.098783,0.000000
0,1,0.900000,0.383300,5,50,6,1000,0.100000,1.247701,0.774477,2.494518,2.089227,0.000000
0,1,0.900000,0.433300,5,50,5,1000,0.100000,1.349135,0.876159,2.562327,2.136645,0.000000
0,1,0.900000,0.433300,5,50,6,1000,0.100000,1.337735,0.885918,2.530676,2.110491,0.000000
0,1,0.900000,0.483300,5,50,5,1000,0.100000,1.403650,0.932502,2.527952,2.097446,0.000000
0,1,0.900000,0.483300,5,50,6,1000,0.100000,1.427330,0.951089,2.547582,2.104121,0.000000
0,1,0.900000,0.533300,5,50,5,1000,0.100000,1.515714,1.038496,2.546063,2.110554,0.000000
