Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,1.000000,1.000000,20,250,500,0.500000,0.184651,0.068026,0.194132,0.134218
0,1,1.000000,1.500000,20,250,500,0.500000,0.197354,0.089527,0.211123,0.148760
0,1,1.000000,2.000000,20,250,500,0.500000,0.212144,0.114772,0.231883,0.167371
0,1,1.000000,2.500000,20,250,500,0.500000,0.231726,0.147516,0.258509,0.193794
0,1,1.000000,3.000000,20,250,500,0.500000,0.257670,0.192723,0.293636,0.229079
0,1,1.000000,3.500000,20,250,500,0.500000,0.291790,0.252927,0.339483,0.274854
0,1,1.000000,4.000000,20,250,500,0.500000,0.342674,0.355461,0.409134,0.348994
0,1,1.000000,4.500000,20,250,500,0.500000,0.418664,0.525429,0.514380,0.464248
0,1,1.000000,5.000000,20,250,500,0.500000,0.556432,0.854260,0.711891,0.699816
1,1,1.000000,1.000000,20,250,500,0.500000,0.184895,0.068510,0.194497,0.134077
1,1,1.000000,1.500000,20,250,500,0.500000,0.197276,0.089434,0.211065,0.149135
1,1,1.000000,2.000000,20,250,500,0.500000,0.211970,0.115015,0.231702,0.168712
1,1,1.000000,2.500000,20,250,500,0.500000,0.232742,0.150730,0.260386,0.195185
1,1,1.000000,3.000000,20,250,500,0.500000,0.257595,0.192778,0.293620,0.229176
1,1,1.000000,3.500000,20,250,500,0.500000,0.291659,0.252731,0.339103,0.274153
1,1,1.000000,4.000000,20,250,500,0.500000,0.341063,0.348814,0.408704,0.348515
1,1,1.000000,4.500000,20,250,500,0.500000,0.416791,0.513048,0.515287,0.462699
1,1,1.000000,5.000000,20,250,500,0.500000,0.562022,0.881593,0.716147,0.713563
2,1,1.000000,1.000000,20,250,500,0.500000,0.184793,0.068486,0.194423,0.134579
2,1,1.000000,1.500000,20,250,500,0.500000,0.196680,0.088528,0.210839,0.148740
2,1,1.000000,2.000000,20,250,500,0.500000,0.212360,0.115363,0.231952,0.168212
2,1,1.000000,2.500000,20,250,500,0.500000,0.231771,0.148880,0.258624,0.193679
2,1,1.000000,3.000000,20,250,500,0.500000,0.257124,0.190162,0.292970,0.227906
2,1,1.000000,3.500000,20,250,500,0.500000,0.292046,0.251509,0.340705,0.276616
2,1,1.000000,4.000000,20,250,500,0.500000,0.337648,0.333295,0.405622,0.343678
2,1,1.000000,4.500000,20,250,500,0.500000,0.418965,0.523901,0.513507,0.464800
2,1,1.000000,5.000000,20,250,500,0.500000,0.549563,0.830531,0.706419,0.690364
3,1,1.000000,1.000000,20,250,500,0.500000,0.184757,0.067888,0.193869,0.133314
3,1,1.000000,1.500000,20,250,500,0.500000,0.197266,0.089301,0.210744,0.147633
3,1,1.000000,2.000000,20,250,500,0.500000,0.212441,0.115791,0.232388,0.169604
3,1,1.000000,2.500000,20,250,500,0.500000,0.232366,0.150667,0.259069,0.193984
3,1,1.000000,3.000000,20,250,500,0.500000,0.257465,0.192519,0.293268,0.228604
3,1,1.000000,3.500000,20,250,500,0.500000,0.291470,0.251714,0.339559,0.276889
3,1,1.000000,4.000000,20,250,500,0.500000,0.338920,0.345963,0.405913,0.346232
3,1,1.000000,4.500000,20,250,500,0.500000,0.420226,0.522349,0.518849,0.468373
3,1,1.000000,5.000000,20,250,500,0.500000,0.555301,0.846741,0.710997,0.694198
4,1,1.000000,1.000000,20,250,500,0.500000,0.184716,0.067542,0.193820,0.133945
4,1,1.000000,1.500000,20,250,500,0.500000,0.196671,0.088903,0.212136,0.149709
