ArrivalRate,AvgQDelay,AvgDDelay
1.0,0.18471772727272728,0.19415963636363634
1.5,0.1969518181818182,0.21126436363636367
2.0,0.2122830909090909,0.23206745454545458
2.5,0.23242009090909094,0.2588916363636364
3.0,0.2574725454545454,0.2932021818181818
3.5,0.29192199999999996,0.34001709090909094
4.0,0.3405284545454545,0.4076701818181819
4.5,0.4174112727272727,0.5149155454545454
5.0,0.556997090909091,0.7108162727272728
5.1,0.5948214545454544,0.7666283636363637
5.2,0.6463081818181818,0.8444174545454545
5.3,0.7072973636363635,0.9355781818181818
5.4,0.7862407272727272,1.0561515454545456
5.5,0.8781003636363636,1.214612090909091
5.6,0.9949953636363635,1.4192579090909092
5.7,1.175780181818182,1.7181389999999999
5.8,1.3853536363636365,2.125129
5.9,1.7919930909090909,2.8510194545454546
6.0,2.421004909090909,4.080487545454546
