NumCopies,AvgQDelay,AvgDDelay
5,0.23019936363636362,0.5509340909090908
10,0.5406138181818183,0.4854580909090908
15,0.9921523636363637,0.6182724545454544
20,1.6959439090909092,0.9309519090909091
25,2.976220818181818,1.566828090909091
30,6.383917272727273,3.179695181818182
