NumRelays,AvgQDelay,AvgDDelay
50,3.7368275454545454,11.426065272727273
100,0.7344107272727272,3.6088466363636367
150,0.4183775454545455,2.887628181818182
200,0.29378027272727275,2.6094764545454545
250,0.22677190909090905,2.4659255454545455
300,0.1847279090909091,2.379978272727273
350,0.1557131818181818,2.312712818181818
400,0.13474172727272726,2.2718369090909087
450,0.11871927272727274,2.2423932727272726
500,0.10610881818181818,2.211891363636364
