ArrivalRate,AvgQDelay,AvgDDelay
0.0909,1.1071671818181816,2.618111909090909
0.13635,1.1463505454545453,2.7574198181818184
0.1818,1.194760090909091,2.888345272727273
0.22725,1.2397128181818184,3.046771727272727
0.2727,1.2955827272727276,3.2329082727272724
0.31815,1.3612347272727272,3.4402078181818188
0.3636,1.429981909090909,3.6633050909090907
0.40905,1.517447,3.941866545454545
0.4545,1.6116303636363638,4.243139454545456
0.49995,1.7283745454545454,4.622498272727273
0.5454,1.8661815454545454,5.077869000000001
0.59085,2.0342986363636366,5.584415090909091
0.6363,2.2554630909090907,6.2717955454545455
0.68175,2.562462090909091,7.1084713636363634
0.7272,3.0322125454545454,8.207086272727274
0.77265,3.822364909090909,9.705730818181818
0.8181,5.527207090909091,11.928348272727272
0.82719,5.996902363636363,12.420108909090908
0.8362799999999999,7.022395454545454,13.166704818181818
0.8453700000000001,7.664825999999999,13.694907181818182
0.85446,9.087249545454544,14.474648454545456
0.86355,10.913163818181818,15.379967181818182
0.87264,14.316621636363635,16.222030818181818
0.8817299999999999,20.46490863636364,17.000369454545453
0.8908200000000001,27.937358818181824,17.628512090909094
