ArrivalRate,AvgQDelay,AvgDDelay
0.1,1.114829181818182,2.6341642727272725
0.15,1.1596150000000003,2.7878136363636363
0.2,1.2074085454545453,2.9417858181818177
0.25,1.265615181818182,3.127370181818182
0.3,1.3326244545454546,3.341446272727273
0.35,1.4061294545454546,3.593397909090909
0.4,1.4930692727272727,3.8933435454545458
0.45,1.5954438181818182,4.216900545454546
0.5,1.7197428181818184,4.632284636363637
0.55,1.8861569999999999,5.125118454545454
0.6,2.056231909090909,5.756564363636364
0.65,2.3051004545454545,6.587133545454546
0.7,2.6162106363636366,7.613840363636364
0.75,3.077674,9.15397609090909
0.8,3.7275725454545463,11.31177790909091
0.85,4.9273999090909095,15.357733000000001
0.9,7.004123818181818,22.776189454545452
0.91,7.610413363636365,25.003647727272725
0.92,8.710847909090909,28.960900545454546
0.93,9.957713545454546,33.68075427272728
0.94,11.083459181818181,38.651247000000005
0.95,14.212272999999998,45.87489472727273
0.96,17.776940727272724,58.28463727272727
0.97,23.331735000000002,75.85848190909091
0.98,45.74451190909091,113.21143736363638
