ArrivalRate,AvgQDelay,AvgDDelay
0.05,1.1426824545454546,2.4010990909090912
0.075,1.207092090909091,2.4189491818181814
0.1,1.2715606363636363,2.4462189090909088
0.125,1.3518930909090907,2.453365909090909
0.15,1.4465658181818182,2.4646553636363633
0.175,1.5533667272727276,2.4903149090909094
0.2,1.6835620909090907,2.5226745454545454
0.225,1.8486589999999998,2.5353347272727276
0.25,2.0182496363636364,2.556818272727273
0.275,2.248751909090909,2.579064181818181
0.3,2.5784893636363635,2.6042594545454545
0.325,2.9542927272727266,2.6351233636363633
0.35,3.468842454545455,2.673643363636364
0.375,4.263192,2.7160582727272726
0.4,5.50680009090909,2.7521423636363638
0.425,7.415654454545453,2.801181727272727
0.45,11.246221272727274,2.840969090909091
0.455,12.593031636363635,2.8503590000000005
0.46,14.335940727272725,2.863078909090909
0.465,16.474044090909093,2.8786268181818175
0.47,19.24994918181818,2.8829615454545454
0.475,22.27588063636364,2.886750090909091
0.48,26.815990363636363,2.899095090909091
0.485,41.114768363636365,2.8941105454545455
0.49,61.74769190909091,2.881797
