Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,1.000000,0.520830,20,250,5,0.500000,0.174556,0.052230,0.177397,0.118924
0,1,1.000000,1.041660,20,250,5,0.500000,0.184773,0.071288,0.194051,0.132522
0,1,1.000000,1.562490,20,250,5,0.500000,0.200547,0.093752,0.212672,0.152508
0,1,1.000000,2.083320,20,250,5,0.500000,0.216771,0.120575,0.236285,0.172006
0,1,1.000000,2.604150,20,250,5,0.500000,0.240302,0.165984,0.266997,0.203787
0,1,1.000000,3.124980,20,250,5,0.500000,0.274254,0.219603,0.302877,0.239598
0,1,1.000000,3.645810,20,250,5,0.500000,0.335234,0.327995,0.352139,0.284286
0,1,1.000000,4.166640,20,250,5,0.500000,0.458289,0.622108,0.436470,0.387607
0,1,1.000000,4.687470,20,250,5,0.500000,0.928045,2.306377,0.583407,0.617856
1,1,1.000000,0.520830,20,250,5,0.500000,0.175462,0.051218,0.181826,0.122161
1,1,1.000000,1.041660,20,250,5,0.500000,0.185858,0.068293,0.195395,0.136818
1,1,1.000000,1.562490,20,250,5,0.500000,0.197858,0.091042,0.212779,0.149201
1,1,1.000000,2.083320,20,250,5,0.500000,0.216118,0.123522,0.234739,0.173236
1,1,1.000000,2.604150,20,250,5,0.500000,0.237561,0.154316,0.264652,0.197416
1,1,1.000000,3.124980,20,250,5,0.500000,0.275137,0.225024,0.299504,0.234350
1,1,1.000000,3.645810,20,250,5,0.500000,0.334644,0.343760,0.355163,0.293923
1,1,1.000000,4.166640,20,250,5,0.500000,0.459565,0.676578,0.434394,0.383717
1,1,1.000000,4.687470,20,250,5,0.500000,0.841240,1.731428,0.570427,0.593967
2,1,1.000000,0.520830,20,250,5,0.500000,0.174503,0.051512,0.179225,0.119678
2,1,1.000000,1.041660,20,250,5,0.500000,0.185891,0.067716,0.194867,0.134809
2,1,1.000000,1.562490,20,250,5,0.500000,0.198417,0.090498,0.214407,0.152076
2,1,1.000000,2.083320,20,250,5,0.500000,0.218189,0.127433,0.236615,0.174347
2,1,1.000000,2.604150,20,250,5,0.500000,0.241739,0.169031,0.264955,0.201896
2,1,1.000000,3.124980,20,250,5,0.500000,0.278527,0.236362,0.302132,0.238515
2,1,1.000000,3.645810,20,250,5,0.500000,0.332738,0.324059,0.351808,0.286192
2,1,1.000000,4.166640,20,250,5,0.500000,0.458184,0.630047,0.431943,0.390994
2,1,1.000000,4.687470,20,250,5,0.500000,0.916215,2.051552,0.579118,0.626200
3,1,1.000000,0.520830,20,250,5,0.500000,0.174482,0.051677,0.182034,0.124053
3,1,1.000000,1.041660,20,250,5,0.500000,0.185761,0.069262,0.194923,0.135201
3,1,1.000000,1.562490,20,250,5,0.500000,0.200689,0.097871,0.214091,0.153220
3,1,1.000000,2.083320,20,250,5,0.500000,0.216259,0.120104,0.235981,0.172547
3,1,1.000000,2.604150,20,250,5,0.500000,0.239570,0.157611,0.266105,0.202186
3,1,1.000000,3.124980,20,250,5,0.500000,0.273698,0.220128,0.301684,0.237099
3,1,1.000000,3.645810,20,250,5,0.500000,0.328826,0.308743,0.351696,0.282453
3,1,1.000000,4.166640,20,250,5,0.500000,0.458803,0.663622,0.438692,0.391811
3,1,1.000000,4.687470,20,250,5,0.500000,0.957422,2.380720,0.590492,0.640883
4,1,1.000000,0.520830,20,250,5,0.500000,0.174346,0.051818,0.179957,0.123981
4,1,1.000000,1.041660,20,250,5,0.500000,0.184680,0.066946,0.196395,0.135914
4,1,1.000000,1.562490,20,250,5,0.500000,0.199880,0.094271,0.212514,0.149232
4,1,1.000000,2.083320,20,250,5,0.500000,0.218890,0.126110,0.238055,0.173509
4,1,1.000000,2.604150,20,250,5,0.500000,0.240604,0.163818,0.263568,0.198027
4,1,1.000000,3.124980,20,250,5,0.500000,0.279065,0.228914,0.304610,0.240251
4,1,1.000000,3.645810,20,250,5,0.500000,0.335734,0.340794,0.356184,0.288018
4,1,1.000000,4.166640,20,250,5,0.500000,0.450141,0.590331,0.432799,0.380497
4,1,1.000000,4.687470,20,250,5,0.500000,0.871956,2.026800,0.571914,0.591060
5,1,1.000000,0.520830,20,250,5,0.500000,0.176504,0.053607,0.181475,0.119652
5,1,1.000000,1.041660,20,250,5,0.500000,0.185532,0.069448,0.196765,0.133855
5,1,1.000000,1.562490,20,250,5,0.500000,0.198247,0.094156,0.214100,0.153065
5,1,1.000000,2.083320,20,250,5,0.500000,0.214599,0.118311,0.235688,0.171936
5,1,1.000000,2.604150,20,250,5,0.500000,0.240312,0.164387,0.261874,0.198426
5,1,1.000000,3.124980,20,250,5,0.500000,0.273433,0.219593,0.298118,0.231497
5,1,1.000000,3.645810,20,250,5,0.500000,0.335370,0.324381,0.357595,0.295095
5,1,1.000000,4.166640,20,250,5,0.500000,0.449107,0.634059,0.426050,0.376129
5,1,1.000000,4.687470,20,250,5,0.500000,0.929882,2.095939,0.584851,0.622779
6,1,1.000000,0.520830,20,250,5,0.500000,0.174349,0.050168,0.180187,0.123694
6,1,1.000000,1.041660,20,250,5,0.500000,0.186085,0.069519,0.198762,0.139046
6,1,1.000000,1.562490,20,250,5,0.500000,0.198629,0.090388,0.212918,0.152013
6,1,1.000000,2.083320,20,250,5,0.500000,0.214681,0.117253,0.232777,0.168953
6,1,1.000000,2.604150,20,250,5,0.500000,0.238611,0.156427,0.266963,0.202067
6,1,1.000000,3.124980,20,250,5,0.500000,0.276362,0.227073,0.303871,0.238266
6,1,1.000000,3.645810,20,250,5,0.500000,0.331992,0.327995,0.352781,0.289682
6,1,1.000000,4.166640,20,250,5,0.500000,0.468137,0.775410,0.433494,0.389161
6,1,1.000000,4.687470,20,250,5,0.500000,0.900241,2.102051,0.574420,0.618968
7,1,1.000000,0.520830,20,250,5,0.500000,0.175548,0.052227,0.180582,0.121820
7,1,1.000000,1.041660,20,250,5,0.500000,0.186497,0.072213,0.194355,0.132909
7,1,1.000000,1.562490,20,250,5,0.500000,0.199080,0.093172,0.214930,0.153409
7,1,1.000000,2.083320,20,250,5,0.500000,0.217152,0.120107,0.237670,0.172013
7,1,1.000000,2.604150,20,250,5,0.500000,0.240127,0.159958,0.262689,0.197045
7,1,1.000000,3.124980,20,250,5,0.500000,0.279504,0.236380,0.301460,0.234958
7,1,1.000000,3.645810,20,250,5,0.500000,0.331346,0.326589,0.351849,0.289000
7,1,1.000000,4.166640,20,250,5,0.500000,0.441955,0.586619,0.427057,0.369840
7,1,1.000000,4.687470,20,250,5,0.500000,0.871222,2.022073,0.568616,0.595545
8,1,1.000000,0.520830,20,250,5,0.500000,0.175144,0.052114,0.179530,0.122796
8,1,1.000000,1.041660,20,250,5,0.500000,0.184687,0.068294,0.197171,0.137213
8,1,1.000000,1.562490,20,250,5,0.500000,0.198625,0.091153,0.213290,0.150666
8,1,1.000000,2.083320,20,250,5,0.500000,0.218078,0.126639,0.237342,0.173156
8,1,1.000000,2.604150,20,250,5,0.500000,0.239568,0.158512,0.264923,0.198122
8,1,1.000000,3.124980,20,250,5,0.500000,0.272938,0.217205,0.300872,0.236032
8,1,1.000000,3.645810,20,250,5,0.500000,0.322459,0.298303,0.347480,0.281254
8,1,1.000000,4.166640,20,250,5,0.500000,0.445435,0.611607,0.427040,0.368072
8,1,1.000000,4.687470,20,250,5,0.500000,0.855811,1.843521,0.575450,0.608552
9,1,1.000000,0.520830,20,250,5,0.500000,0.173608,0.050233,0.179160,0.121307
9,1,1.000000,1.041660,20,250,5,0.500000,0.186092,0.070022,0.194080,0.132678
9,1,1.000000,1.562490,20,250,5,0.500000,0.199975,0.096066,0.212946,0.150767
9,1,1.000000,2.083320,20,250,5,0.500000,0.215512,0.118698,0.235427,0.171964
9,1,1.000000,2.604150,20,250,5,0.500000,0.239899,0.158240,0.262374,0.196029
9,1,1.000000,3.124980,20,250,5,0.500000,0.273347,0.220680,0.299188,0.231772
9,1,1.000000,3.645810,20,250,5,0.500000,0.329312,0.310629,0.353993,0.289277
9,1,1.000000,4.166640,20,250,5,0.500000,0.456840,0.673507,0.429647,0.377529
9,1,1.000000,4.687470,20,250,5,0.500000,0.870068,1.861334,0.587101,0.627205
10,1,1.000000,0.520830,20,250,5,0.500000,0.174467,0.052057,0.182212,0.124037
10,1,1.000000,1.041660,20,250,5,0.500000,0.184510,0.068275,0.194880,0.135823
10,1,1.000000,1.562490,20,250,5,0.500000,0.198261,0.092578,0.213979,0.151426
10,1,1.000000,2.083320,20,250,5,0.500000,0.217203,0.122186,0.238284,0.172776
10,1,1.000000,2.604150,20,250,5,0.500000,0.241576,0.167674,0.265137,0.201414
10,1,1.000000,3.124980,20,250,5,0.500000,0.269419,0.205723,0.299881,0.232422
10,1,1.000000,3.645810,20,250,5,0.500000,0.335591,0.331573,0.357620,0.294295
10,1,1.000000,4.166640,20,250,5,0.500000,0.452357,0.645623,0.432943,0.380435
10,1,1.000000,4.687470,20,250,5,0.500000,1.010524,2.641000,0.596487,0.662381
