ArrivalRate,AvgQDelay,AvgDDelay
0.52083,0.17481536363636363,0.1803259090909091
1.04166,0.18548781818181814,0.195604
1.56249,0.19910981818181817,0.2135114545454546
2.08332,0.2166774545454545,0.23626027272727274
2.60415,0.2399880909090909,0.26456700000000005
3.12498,0.2750621818181818,0.3012906363636364
3.64581,0.3321132727272727,0.35348254545454544
4.16664,0.45443754545454546,0.4318662727272727
4.687469999999999,0.9047841818181817,0.5802075454545454
4.739553,0.9897848181818181,0.5955896363636364
4.7916360000000005,1.1325020000000001,0.6195382727272727
4.843719,1.3293687272727275,0.6462489090909092
4.895802,1.5225404545454546,0.6665645454545455
4.947884999999999,1.9181033636363631,0.6912411818181817
4.999968,2.4293992727272724,0.7155365454545455
5.0520510000000005,3.053475272727273,0.7271803636363635
5.104133999999999,4.699341454545454,0.7409728181818181
