Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.910000,5,50,500,0.100000,7.792742,19.211718,24.653329,24.909553
0,1,0.900000,0.920000,5,50,500,0.100000,9.450685,28.416246,29.410959,29.425706
0,1,0.900000,0.930000,5,50,500,0.100000,11.828994,42.318883,33.782589,34.832124
0,1,0.900000,0.940000,5,50,500,0.100000,11.495713,36.192159,39.701052,38.808543
0,1,0.900000,0.950000,5,50,500,0.100000,13.485443,49.461059,45.582994,45.979989
0,1,0.900000,0.960000,5,50,500,0.100000,18.988746,77.341876,56.991953,55.870934
0,1,0.900000,0.970000,5,50,500,0.100000,24.930136,98.892021,78.135210,78.142066
0,1,0.900000,0.980000,5,50,500,0.100000,46.645845,275.305332,131.344135,128.184335
1,1,0.900000,0.910000,5,50,500,0.100000,8.123819,21.014835,24.901931,24.788589
1,1,0.900000,0.920000,5,50,500,0.100000,8.871560,23.870101,31.422214,31.202587
1,1,0.900000,0.930000,5,50,500,0.100000,8.627147,20.074234,29.756989,29.160743
1,1,0.900000,0.940000,5,50,500,0.100000,11.702628,37.013264,38.711580,37.685875
1,1,0.900000,0.950000,5,50,500,0.100000,14.148359,48.824124,45.736998,45.406369
1,1,0.900000,0.960000,5,50,500,0.100000,17.443093,68.290042,61.397729,65.218153
1,1,0.900000,0.970000,5,50,500,0.100000,23.393972,93.673922,75.848368,75.582246
1,1,0.900000,0.980000,5,50,500,0.100000,26.383405,106.046315,97.102002,95.344981
2,1,0.900000,0.910000,5,50,500,0.100000,7.743266,21.389747,24.603902,24.398935
2,1,0.900000,0.920000,5,50,500,0.100000,8.243638,17.650690,29.221876,28.733916
2,1,0.900000,0.930000,5,50,500,0.100000,9.663078,32.381348,30.447027,30.210712
2,1,0.900000,0.940000,5,50,500,0.100000,10.743296,33.704193,36.046047,35.671480
2,1,0.900000,0.950000,5,50,500,0.100000,11.818796,35.938161,44.307654,43.491831
2,1,0.900000,0.960000,5,50,500,0.100000,15.651146,59.412976,57.211339,57.250287
2,1,0.900000,0.970000,5,50,500,0.100000,28.272873,134.652165,79.524444,80.394711
2,1,0.900000,0.980000,5,50,500,0.100000,27.713458,108.633761,99.889584,92.712590
3,1,0.900000,0.910000,5,50,500,0.100000,7.669989,18.340022,24.981342,24.703041
3,1,0.900000,0.920000,5,50,500,0.100000,8.767339,24.734981,28.116444,28.459598
3,1,0.900000,0.930000,5,50,500,0.100000,10.478398,34.097922,32.741682,33.045758
3,1,0.900000,0.940000,5,50,500,0.100000,10.977444,36.799526,35.169429,35.172329
3,1,0.900000,0.950000,5,50,500,0.100000,14.190052,49.189474,44.975826,45.192663
3,1,0.900000,0.960000,5,50,500,0.100000,18.337696,74.273055,67.149729,64.659161
3,1,0.900000,0.970000,5,50,500,0.100000,24.856205,99.196460,83.233263,85.861774
3,1,0.900000,0.980000,5,50,500,0.100000,30.028056,118.417639,96.791346,94.209232
4,1,0.900000,0.910000,5,50,500,0.100000,7.424174,17.657799,25.320183,25.590920
4,1,0.900000,0.920000,5,50,500,0.100000,8.610660,21.994057,30.289348,29.644237
4,1,0.900000,0.930000,5,50,500,0.100000,8.776981,23.790906,30.656362,30.181850
4,1,0.900000,0.940000,5,50,500,0.100000,12.438998,39.644458,39.023580,39.719117
4,1,0.900000,0.950000,5,50,500,0.100000,12.671978,43.229611,43.114010,42.027818
4,1,0.900000,0.960000,5,50,500,0.100000,14.258115,55.246660,50.300349,49.999615
4,1,0.900000,0.970000,5,50,500,0.100000,24.033989,100.945232,91.311091,88.769720
4,1,0.900000,0.980000,5,50,500,0.100000,37.810178,185.288274,94.874218,96.269690
5,1,0.900000,0.910000,5,50,500,0.100000,8.563156,20.450605,28.849752,28.481979
5,1,0.900000,0.920000,5,50,500,0.100000,8.508461,20.891875,27.894600,28.000417
5,1,0.900000,0.930000,5,50,500,0.100000,10.399900,32.358739,35.088719,35.048805
5,1,0.900000,0.940000,5,50,500,0.100000,11.453412,39.459941,36.866376,36.322621
5,1,0.900000,0.950000,5,50,500,0.100000,12.607261,41.131322,41.089777,40.223994
5,1,0.900000,0.960000,5,50,500,0.100000,16.673971,67.451192,52.053709,52.783183
5,1,0.900000,0.970000,5,50,500,0.100000,22.960474,88.613373,67.096171,68.577765
5,1,0.900000,0.980000,5,50,500,0.100000,55.680094,321.796037,123.622300,130.352257
6,1,0.900000,0.910000,5,50,500,0.100000,7.706162,17.689336,24.885441,24.735629
6,1,0.900000,0.920000,5,50,500,0.100000,8.768612,22.829043,28.452167,28.311720
6,1,0.900000,0.930000,5,50,500,0.100000,10.499249,32.712784,33.419604,33.232336
6,1,0.900000,0.940000,5,50,500,0.100000,11.797520,38.236090,38.149581,37.988392
6,1,0.900000,0.950000,5,50,500,0.100000,14.216918,50.279630,46.918683,47.626399
6,1,0.900000,0.960000,5,50,500,0.100000,19.134491,69.501505,79.393708,77.426900
6,1,0.900000,0.970000,5,50,500,0.100000,21.750669,91.150271,69.305592,66.742394
6,1,0.900000,0.980000,5,50,500,0.100000,30.091922,126.895993,93.685634,89.591538
7,1,0.900000,0.910000,5,50,500,0.100000,7.651647,19.295153,26.114269,26.093253
7,1,0.900000,0.920000,5,50,500,0.100000,8.491193,21.759368,29.454205,29.054994
7,1,0.900000,0.930000,5,50,500,0.100000,10.014608,26.471014,33.143230,32.565229
7,1,0.900000,0.940000,5,50,500,0.100000,10.096928,32.190539,34.503466,34.350097
7,1,0.900000,0.950000,5,50,500,0.100000,14.241941,48.720580,47.787541,47.690598
7,1,0.900000,0.960000,5,50,500,0.100000,16.818278,60.092648,54.448924,54.043295
7,1,0.900000,0.970000,5,50,500,0.100000,28.966817,137.690432,76.397270,80.996296
7,1,0.900000,0.980000,5,50,500,0.100000,29.410298,114.872807,96.587249,92.673788
8,1,0.900000,0.910000,5,50,500,0.100000,7.483583,18.706887,24.658579,24.120902
8,1,0.900000,0.920000,5,50,500,0.100000,9.608115,30.259129,29.370500,30.111568
8,1,0.900000,0.930000,5,50,500,0.100000,10.402049,34.179157,32.770085,33.153605
8,1,0.900000,0.940000,5,50,500,0.100000,10.868824,34.039956,38.440528,38.106423
8,1,0.900000,0.950000,5,50,500,0.100000,13.308195,43.071113,46.486998,45.102725
8,1,0.900000,0.960000,5,50,500,0.100000,15.120498,56.668780,59.565207,59.048668
8,1,0.900000,0.970000,5,50,500,0.100000,19.926100,73.954726,71.600211,71.891732
8,1,0.900000,0.980000,5,50,500,0.100000,42.364896,216.731971,117.360024,114.479599
9,1,0.900000,0.910000,5,50,500,0.100000,7.167896,14.778069,26.301676,26.349313
9,1,0.900000,0.920000,5,50,500,0.100000,9.313050,26.522145,30.415741,30.088720
9,1,0.900000,0.930000,5,50,500,0.100000,9.484836,30.516508,31.983154,32.787710
9,1,0.900000,0.940000,5,50,500,0.100000,12.290555,47.088039,39.233939,40.115447
9,1,0.900000,0.950000,5,50,500,0.100000,14.078074,49.344827,44.312112,44.244699
9,1,0.900000,0.960000,5,50,500,0.100000,14.245592,50.478217,52.889583,52.237642
9,1,0.900000,0.970000,5,50,500,0.100000,20.480923,82.394778,67.228267,66.836431
9,1,0.900000,0.980000,5,50,500,0.100000,40.266669,294.842331,106.693874,115.679534
10,1,0.900000,0.910000,5,50,500,0.100000,7.713079,17.110941,24.697861,24.501560
10,1,0.900000,0.920000,5,50,500,0.100000,9.264908,23.670412,29.621563,28.998109
10,1,0.900000,0.930000,5,50,500,0.100000,10.156585,27.969201,33.757161,33.645336
10,1,0.900000,0.940000,5,50,500,0.100000,11.733824,39.251162,38.620995,39.246909
10,1,0.900000,0.950000,5,50,500,0.100000,11.694050,32.123154,44.413110,42.797658
10,1,0.900000,0.960000,5,50,500,0.100000,17.445233,68.004006,62.175097,62.240064
10,1,0.900000,0.970000,5,50,500,0.100000,18.767053,72.551216,63.603072,62.472270
10,1,0.900000,0.980000,5,50,500,0.100000,31.054709,118.506639,100.969065,101.009469
