ArrivalRate,AvgQDelay,AvgDDelay
0.3125,0.18180400000000002,0.17227745454545457
0.625,0.20100818181818178,0.17500127272727273
0.9375,0.22691409090909087,0.1800433636363636
1.25,0.2606068181818182,0.18562336363636361
1.5625,0.3107639090909091,0.1918027272727273
1.875,0.3930404545454546,0.19997554545454543
2.1875,0.5341160000000001,0.20949227272727275
2.5,0.8045950000000001,0.21925727272727275
2.8125,1.7326628181818184,0.23134772727272732
2.84375,1.9190297272727272,0.2323908181818182
2.875,2.163879909090909,0.23310954545454543
2.90625,2.523661909090909,0.23447936363636365
2.9375,3.012942363636363,0.23541245454545454
2.96875,3.016420727272727,0.23645390909090908
3.0,4.457493090909091,0.23698427272727274
3.03125,5.104642454545455,0.23734263636363637
3.0625,9.982564818181817,0.236139
