ArrivalRate,AvgQDelay,AvgDDelay
0.56818,0.1755679090909091,0.18210109090909093
1.13636,0.1881562727272727,0.19911000000000004
1.7045400000000002,0.20333854545454547,0.21945009090909087
2.27272,0.2233052727272727,0.2463971818181818
2.8409,0.24761636363636363,0.2802513636363636
3.4090800000000003,0.28734154545454543,0.3302361818181818
3.97726,0.34105427272727273,0.40356363636363635
4.54544,0.44631990909090913,0.524289
5.11362,0.7703257272727272,0.7908558181818183
5.170438,0.8738882727272727,0.8528434545454545
5.227256,1.0172882727272727,0.9376367272727273
5.2840739999999995,1.0841120909090909,0.9791363636363635
5.340892,1.301492,1.0560209999999999
5.39771,1.5490513636363636,1.1533243636363637
5.454528,2.1056235454545456,1.2582416363636364
5.511346,2.7361769090909096,1.3246383636363637
5.568164,4.5968909090909085,1.4007861818181817
