Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
0,1,0.500000,0.700000,5,50,500,1000,0.500000,0.202743,0.108560,0.487011,0.411250,0.000000
0,1,0.500000,0.700000,5,50,600,1000,0.500000,0.204014,0.110301,0.480162,0.406749,0.000000
0,1,0.500000,0.700000,10,50,500,1000,0.500000,0.341944,0.197356,0.369609,0.253379,0.000000
0,1,0.500000,0.700000,10,50,600,1000,0.500000,0.348516,0.199738,0.372257,0.248853,0.000000
0,1,0.500000,0.700000,15,50,500,1000,0.500000,0.403464,0.258100,0.360601,0.225077,0.000000
0,1,0.500000,0.700000,15,50,600,1000,0.500000,0.395953,0.250705,0.359292,0.222665,0.000000
0,1,0.500000,0.700000,20,50,500,1000,0.500000,0.414558,0.265337,0.365513,0.222531,0.000000
0,1,0.500000,0.700000,20,50,600,1000,0.500000,0.415241,0.262500,0.363257,0.221334,0.000000
0,1,0.500000,0.700000,25,50,500,1000,0.500000,0.415823,0.270932,0.363792,0.221486,0.000000
0,1,0.500000,0.700000,25,50,600,1000,0.500000,0.413832,0.273977,0.363190,0.228037,0.000000
0,1,0.500000,0.700000,30,50,500,1000,0.500000,0.415583,0.271028,0.365049,0.225466,0.000000
0,1,0.500000,0.700000,30,50,600,1000,0.500000,0.407711,0.267193,0.356875,0.218112,0.000000
0,1,0.500000,0.700000,5,100,500,1000,0.500000,0.100040,0.051108,0.441108,0.394239,0.000000
0,1,0.500000,0.700000,5,100,600,1000,0.500000,0.100103,0.049576,0.438157,0.400979,0.000000
0,1,0.500000,0.700000,10,100,500,1000,0.500000,0.183261,0.086666,0.287353,0.216317,0.000000
0,1,0.500000,0.700000,10,100,600,1000,0.500000,0.187219,0.090268,0.287641,0.213521,0.000000
0,1,0.500000,0.700000,15,100,500,1000,0.500000,0.238290,0.125935,0.258880,0.165098,0.000000
0,1,0.500000,0.700000,15,100,600,1000,0.500000,0.236778,0.127298,0.257705,0.163677,0.000000
0,1,0.500000,0.700000,20,100,500,1000,0.500000,0.263184,0.152527,0.252873,0.152377,0.000000
0,1,0.500000,0.700000,20,100,600,1000,0.500000,0.262328,0.152008,0.251433,0.151064,0.000000
0,1,0.500000,0.700000,25,100,500,1000,0.500000,0.275070,0.167415,0.254526,0.151082,0.000000
0,1,0.500000,0.700000,25,100,600,1000,0.500000,0.274175,0.165236,0.254288,0.149496,0.000000
0,1,0.500000,0.700000,30,100,500,1000,0.500000,0.274252,0.167864,0.251858,0.148381,0.000000
0,1,0.500000,0.700000,30,100,600,1000,0.500000,0.273220,0.166531,0.252925,0.149657,0.000000
1,1,0.500000,0.700000,5,50,500,1000,0.500000,0.200511,0.107223,0.482621,0.411534,0.000000
1,1,0.500000,0.700000,5,50,600,1000,0.500000,0.203870,0.111659,0.486254,0.422186,0.000000
1,1,0.500000,0.700000,10,50,500,1000,0.500000,0.338829,0.194470,0.364892,0.244395,0.000000
1,1,0.500000,0.700000,10,50,600,1000,0.500000,0.344770,0.198870,0.367576,0.246444,0.000000
1,1,0.500000,0.700000,15,50,500,1000,0.500000,0.399138,0.251544,0.360945,0.223503,0.000000
1,1,0.500000,0.700000,15,50,600,1000,0.500000,0.395123,0.248086,0.359305,0.223346,0.000000
1,1,0.500000,0.700000,20,50,500,1000,0.500000,0.417756,0.273132,0.369078,0.227634,0.000000
1,1,0.500000,0.700000,20,50,600,1000,0.500000,0.412420,0.262527,0.362671,0.222390,0.000000
1,1,0.500000,0.700000,25,50,500,1000,0.500000,0.409258,0.267349,0.360987,0.223493,0.000000
1,1,0.500000,0.700000,25,50,600,1000,0.500000,0.407976,0.273555,0.358617,0.224548,0.000000
1,1,0.500000,0.700000,30,50,500,1000,0.500000,0.411263,0.268391,0.360941,0.222126,0.000000
1,1,0.500000,0.700000,30,50,600,1000,0.500000,0.419314,0.279387,0.369371,0.231172,0.000000
1,1,0.500000,0.700000,5,100,500,1000,0.500000,0.100900,0.050231,0.450890,0.408580,0.000000
1,1,0.500000,0.700000,5,100,600,1000,0.500000,0.099903,0.049875,0.435759,0.394187,0.000000
1,1,0.500000,0.700000,10,100,500,1000,0.500000,0.186661,0.090061,0.286484,0.211618,0.000000
1,1,0.500000,0.700000,10,100,600,1000,0.500000,0.183655,0.087704,0.286736,0.214315,0.000000
1,1,0.500000,0.700000,15,100,500,1000,0.500000,0.241445,0.126414,0.260698,0.163413,0.000000
1,1,0.500000,0.700000,15,100,600,1000,0.500000,0.239694,0.128131,0.257953,0.163096,0.000000
1,1,0.500000,0.700000,20,100,500,1000,0.500000,0.268901,0.160136,0.256608,0.155911,0.000000
1,1,0.500000,0.700000,20,100,600,1000,0.500000,0.263560,0.152907,0.255606,0.154553,0.000000
1,1,0.500000,0.700000,25,100,500,1000,0.500000,0.274370,0.168318,0.255053,0.150229,0.000000
1,1,0.500000,0.700000,25,100,600,1000,0.500000,0.277426,0.167180,0.256469,0.152416,0.000000
1,1,0.500000,0.700000,30,100,500,1000,0.500000,0.274668,0.171056,0.253533,0.150817,0.000000
1,1,0.500000,0.700000,30,100,600,1000,0.500000,0.277378,0.173792,0.255882,0.153299,0.000000
2,1,0.500000,0.700000,5,50,500,1000,0.500000,0.200412,0.108218,0.479287,0.416042,0.000000
2,1,0.500000,0.700000,5,50,600,1000,0.500000,0.203299,0.112012,0.485044,0.412402,0.000000
2,1,0.500000,0.700000,10,50,500,1000,0.500000,0.341624,0.197213,0.365794,0.247843,0.000000
2,1,0.500000,0.700000,10,50,600,1000,0.500000,0.342546,0.193286,0.369040,0.244869,0.000000
2,1,0.500000,0.700000,15,50,500,1000,0.500000,0.402119,0.250850,0.364624,0.223850,0.000000
2,1,0.500000,0.700000,15,50,600,1000,0.500000,0.405039,0.250455,0.366441,0.226446,0.000000
2,1,0.500000,0.700000,20,50,500,1000,0.500000,0.410704,0.261239,0.362421,0.221841,0.000000
2,1,0.500000,0.700000,20,50,600,1000,0.500000,0.418112,0.273404,0.369019,0.226077,0.000000
2,1,0.500000,0.700000,25,50,500,1000,0.500000,0.413161,0.271256,0.363269,0.224566,0.000000
2,1,0.500000,0.700000,25,50,600,1000,0.500000,0.418358,0.272278,0.365153,0.226833,0.000000
2,1,0.500000,0.700000,30,50,500,1000,0.500000,0.407375,0.262898,0.359681,0.220337,0.000000
2,1,0.500000,0.700000,30,50,600,1000,0.500000,0.415300,0.277046,0.363869,0.229231,0.000000
2,1,0.500000,0.700000,5,100,500,1000,0.500000,0.100634,0.050119,0.439948,0.398249,0.000000
2,1,0.500000,0.700000,5,100,600,1000,0.500000,0.101632,0.051258,0.445656,0.397769,0.000000
2,1,0.500000,0.700000,10,100,500,1000,0.500000,0.183036,0.088181,0.285495,0.212404,0.000000
2,1,0.500000,0.700000,10,100,600,1000,0.500000,0.186396,0.091326,0.285938,0.217818,0.000000
2,1,0.500000,0.700000,15,100,500,1000,0.500000,0.238147,0.126923,0.258067,0.165908,0.000000
2,1,0.500000,0.700000,15,100,600,1000,0.500000,0.235631,0.127473,0.256509,0.167599,0.000000
2,1,0.500000,0.700000,20,100,500,1000,0.500000,0.265350,0.154912,0.256317,0.154882,0.000000
2,1,0.500000,0.700000,20,100,600,1000,0.500000,0.268217,0.154909,0.254620,0.148930,0.000000
2,1,0.500000,0.700000,25,100,500,1000,0.500000,0.276032,0.169723,0.256731,0.153452,0.000000
2,1,0.500000,0.700000,25,100,600,1000,0.500000,0.271348,0.164671,0.250782,0.147653,0.000000
2,1,0.500000,0.700000,30,100,500,1000,0.500000,0.277857,0.172448,0.255875,0.152167,0.000000
2,1,0.500000,0.700000,30,100,600,1000,0.500000,0.273478,0.168926,0.252893,0.148856,0.000000
3,1,0.500000,0.700000,5,50,500,1000,0.500000,0.203131,0.113361,0.479859,0.408327,0.000000
3,1,0.500000,0.700000,5,50,600,1000,0.500000,0.202260,0.107337,0.492417,0.416216,0.000000
3,1,0.500000,0.700000,10,50,500,1000,0.500000,0.341390,0.192977,0.364525,0.242925,0.000000
3,1,0.500000,0.700000,10,50,600,1000,0.500000,0.345583,0.194530,0.370169,0.245212,0.000000
3,1,0.500000,0.700000,15,50,500,1000,0.500000,0.405950,0.260748,0.363433,0.227963,0.000000
3,1,0.500000,0.700000,15,50,600,1000,0.500000,0.397025,0.252227,0.361042,0.224064,0.000000
