Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.005000,1,1,2,0.050000,22.480118,23.743540,22.963698,22.068585
0,1,0.900000,0.010000,1,1,2,0.050000,26.152530,26.006705,23.230805,23.326160
0,1,0.900000,0.015000,1,1,2,0.050000,37.155731,50.218587,25.216840,26.875687
0,1,0.900000,0.020000,1,1,2,0.050000,46.688656,60.262830,26.732266,27.422499
1,1,0.900000,0.005000,1,1,2,0.050000,23.259710,23.929619,22.153036,22.895654
1,1,0.900000,0.010000,1,1,2,0.050000,26.692895,30.135626,22.828400,23.909826
1,1,0.900000,0.015000,1,1,2,0.050000,37.479753,46.939450,25.823075,28.154626
1,1,0.900000,0.020000,1,1,2,0.050000,49.297985,70.275949,27.601137,28.779068
2,1,0.900000,0.005000,1,1,2,0.050000,21.696602,23.466902,21.644744,21.555017
2,1,0.900000,0.010000,1,1,2,0.050000,25.326735,28.257825,23.015886,22.576158
2,1,0.900000,0.015000,1,1,2,0.050000,34.695804,44.552016,25.618395,25.116282
2,1,0.900000,0.020000,1,1,2,0.050000,52.460226,74.363378,26.914172,30.151510
3,1,0.900000,0.005000,1,1,2,0.050000,21.215794,22.013586,22.263224,22.368277
3,1,0.900000,0.010000,1,1,2,0.050000,26.849240,31.405162,24.867075,25.860755
3,1,0.900000,0.015000,1,1,2,0.050000,37.655760,47.933653,25.919666,29.264331
3,1,0.900000,0.020000,1,1,2,0.050000,58.808826,97.204133,27.073007,30.259200
4,1,0.900000,0.005000,1,1,2,0.050000,22.651264,23.597816,22.424430,21.686960
4,1,0.900000,0.010000,1,1,2,0.050000,26.300239,32.313072,23.487049,25.723423
4,1,0.900000,0.015000,1,1,2,0.050000,31.463272,36.905987,23.847936,24.758843
4,1,0.900000,0.020000,1,1,2,0.050000,54.763331,82.558524,27.753540,29.834017
5,1,0.900000,0.005000,1,1,2,0.050000,22.216396,27.116058,21.974172,21.860724
5,1,0.900000,0.010000,1,1,2,0.050000,25.896122,25.380342,23.355445,25.548897
5,1,0.900000,0.015000,1,1,2,0.050000,34.629888,42.927278,25.232126,26.845250
5,1,0.900000,0.020000,1,1,2,0.050000,47.754210,64.876190,26.038150,28.354920
6,1,0.900000,0.005000,1,1,2,0.050000,19.939797,20.109220,21.427169,22.438376
6,1,0.900000,0.010000,1,1,2,0.050000,28.311093,34.658984,23.329428,24.117544
6,1,0.900000,0.015000,1,1,2,0.050000,33.447108,41.586872,25.646314,27.448962
6,1,0.900000,0.020000,1,1,2,0.050000,47.724741,63.609320,27.410152,28.281778
7,1,0.900000,0.005000,1,1,2,0.050000,24.591639,29.166082,22.380420,26.324061
7,1,0.900000,0.010000,1,1,2,0.050000,25.785703,24.797208,23.773389,24.161930
7,1,0.900000,0.015000,1,1,2,0.050000,34.389233,44.774732,24.960097,25.812246
7,1,0.900000,0.020000,1,1,2,0.050000,51.711250,69.186645,26.515367,28.426581
8,1,0.900000,0.005000,1,1,2,0.050000,21.573900,22.013743,21.824781,25.054664
8,1,0.900000,0.010000,1,1,2,0.050000,27.787252,28.622170,22.885416,23.778361
8,1,0.900000,0.015000,1,1,2,0.050000,35.612852,42.093139,25.763535,26.813426
8,1,0.900000,0.020000,1,1,2,0.050000,54.292296,79.228831,27.170510,28.965685
9,1,0.900000,0.005000,1,1,2,0.050000,22.514928,22.567605,21.160338,22.235163
9,1,0.900000,0.010000,1,1,2,0.050000,27.008941,32.968810,22.447962,22.757088
9,1,0.900000,0.015000,1,1,2,0.050000,39.552237,49.503462,26.129783,28.626521
9,1,0.900000,0.020000,1,1,2,0.050000,61.561940,147.063303,26.961588,28.267162
10,1,0.900000,0.005000,1,1,2,0.050000,25.447175,24.309711,23.595606,25.965474
10,1,0.900000,0.010000,1,1,2,0.050000,27.223299,31.598973,23.784327,27.245032
10,1,0.900000,0.015000,1,1,2,0.050000,33.004926,38.277646,25.736299,27.299093
10,1,0.900000,0.020000,1,1,2,0.050000,50.213663,65.817744,27.045113,29.123097
