Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.005000,1,1,2,0.100000,9.590565,9.617862,9.801083,10.601736
0,1,0.900000,0.010000,1,1,2,0.100000,11.857406,11.919550,11.390243,12.255826
0,1,0.900000,0.015000,1,1,2,0.100000,12.222279,13.243257,11.280759,11.470283
0,1,0.900000,0.020000,1,1,2,0.100000,14.373630,16.062624,11.323466,12.370506
1,1,0.900000,0.005000,1,1,2,0.100000,9.952739,9.812971,10.303974,10.320848
1,1,0.900000,0.010000,1,1,2,0.100000,11.218767,11.030229,12.255765,13.334145
1,1,0.900000,0.015000,1,1,2,0.100000,12.566018,13.188009,11.671542,12.542959
1,1,0.900000,0.020000,1,1,2,0.100000,13.221513,15.310337,11.915293,12.502225
2,1,0.900000,0.005000,1,1,2,0.100000,9.232063,9.311193,10.748183,11.529903
2,1,0.900000,0.010000,1,1,2,0.100000,11.441572,11.726721,10.521659,10.909842
2,1,0.900000,0.015000,1,1,2,0.100000,12.349317,13.079075,11.581195,12.015078
2,1,0.900000,0.020000,1,1,2,0.100000,13.701677,15.216730,12.027126,13.548741
3,1,0.900000,0.005000,1,1,2,0.100000,10.740512,11.268345,10.291392,11.010061
3,1,0.900000,0.010000,1,1,2,0.100000,11.359644,11.226842,10.718387,10.721857
3,1,0.900000,0.015000,1,1,2,0.100000,13.100934,13.345594,11.785945,12.017820
3,1,0.900000,0.020000,1,1,2,0.100000,13.306124,15.025606,11.738236,12.454094
4,1,0.900000,0.005000,1,1,2,0.100000,9.848921,9.963974,10.767917,10.550573
4,1,0.900000,0.010000,1,1,2,0.100000,10.952581,10.905262,10.403680,10.781966
4,1,0.900000,0.015000,1,1,2,0.100000,12.285691,13.032827,11.331595,12.078715
4,1,0.900000,0.020000,1,1,2,0.100000,13.547100,15.338539,11.444550,12.109375
5,1,0.900000,0.005000,1,1,2,0.100000,11.475938,10.954838,10.940165,10.671149
5,1,0.900000,0.010000,1,1,2,0.100000,12.044209,12.331971,11.110302,11.606014
5,1,0.900000,0.015000,1,1,2,0.100000,11.924380,12.595390,10.855165,11.207737
5,1,0.900000,0.020000,1,1,2,0.100000,13.637161,16.401479,11.202718,11.780842
6,1,0.900000,0.005000,1,1,2,0.100000,12.145998,12.341744,9.749579,9.773151
6,1,0.900000,0.010000,1,1,2,0.100000,11.729711,13.564913,10.115329,10.318651
6,1,0.900000,0.015000,1,1,2,0.100000,12.064671,12.572758,10.985745,12.056518
6,1,0.900000,0.020000,1,1,2,0.100000,13.805589,15.454066,12.079964,13.080343
7,1,0.900000,0.005000,1,1,2,0.100000,10.966541,11.392807,10.303098,10.380145
7,1,0.900000,0.010000,1,1,2,0.100000,10.964307,10.922844,10.840648,11.325024
7,1,0.900000,0.015000,1,1,2,0.100000,11.668735,11.965512,10.779600,11.093502
7,1,0.900000,0.020000,1,1,2,0.100000,13.181187,13.601927,11.379312,11.530053
8,1,0.900000,0.005000,1,1,2,0.100000,11.902099,11.332981,9.467690,9.596146
8,1,0.900000,0.010000,1,1,2,0.100000,10.387706,9.875990,11.119847,10.721074
8,1,0.900000,0.015000,1,1,2,0.100000,12.411610,13.483022,11.185754,10.807441
8,1,0.900000,0.020000,1,1,2,0.100000,13.724321,15.711500,11.787525,12.497433
9,1,0.900000,0.005000,1,1,2,0.100000,9.963467,9.441661,10.178672,10.858085
9,1,0.900000,0.010000,1,1,2,0.100000,11.544512,12.256670,10.794029,10.728970
9,1,0.900000,0.015000,1,1,2,0.100000,11.950747,12.385824,11.282856,11.746441
9,1,0.900000,0.020000,1,1,2,0.100000,13.556958,16.043807,11.089633,11.619665
10,1,0.900000,0.005000,1,1,2,0.100000,11.389755,10.472154,10.690962,10.277959
10,1,0.900000,0.010000,1,1,2,0.100000,10.916585,11.566228,11.219242,11.425680
10,1,0.900000,0.015000,1,1,2,0.100000,12.129482,12.896608,11.582478,12.331997
10,1,0.900000,0.020000,1,1,2,0.100000,13.459707,14.602078,11.914370,12.265891
