Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.400000,5,50,5,0.100000,1.510251,1.164562,3.245730,3.015633
1,1,0.900000,0.400000,5,50,5,0.100000,1.505927,1.142000,3.219402,3.007604
2,1,0.900000,0.400000,5,50,5,0.100000,1.500651,1.128944,3.225306,2.987487
3,1,0.900000,0.400000,5,50,5,0.100000,1.518602,1.136742,3.219502,3.035362
4,1,0.900000,0.400000,5,50,5,0.100000,1.523730,1.153390,3.221920,3.015759
5,1,0.900000,0.400000,5,50,5,0.100000,1.520291,1.164969,3.201496,2.966519
6,1,0.900000,0.400000,5,50,5,0.100000,1.506893,1.146947,3.208886,2.972887
7,1,0.900000,0.400000,5,50,5,0.100000,1.514090,1.156027,3.226578,3.029256
8,1,0.900000,0.400000,5,50,5,0.100000,1.517186,1.163067,3.254648,3.019609
9,1,0.900000,0.400000,5,50,5,0.100000,1.525471,1.207413,3.268311,3.037516
10,1,0.900000,0.400000,5,50,5,0.100000,1.527686,1.194609,3.246774,3.028368
