Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,0.900000,0.010000,1,1,1000,0.100000,11.256361,11.468439,11.482586,13.635752
1,1,0.900000,0.010000,1,1,1000,0.100000,11.770253,12.631986,10.349939,11.034138
2,1,0.900000,0.010000,1,1,1000,0.100000,10.991172,11.584945,11.194090,12.489617
3,1,0.900000,0.010000,1,1,1000,0.100000,11.850555,11.847279,10.683052,11.730536
4,1,0.900000,0.010000,1,1,1000,0.100000,12.322619,12.383086,11.414603,13.100302
5,1,0.900000,0.010000,1,1,1000,0.100000,11.135777,11.291141,11.473193,12.345669
6,1,0.900000,0.010000,1,1,1000,0.100000,11.352357,11.408199,10.927933,11.384728
7,1,0.900000,0.010000,1,1,1000,0.100000,10.819316,11.025479,11.161395,12.152174
8,1,0.900000,0.010000,1,1,1000,0.100000,10.879866,11.231168,11.250775,13.102221
9,1,0.900000,0.010000,1,1,1000,0.100000,11.754837,11.275555,11.538140,13.411786
10,1,0.900000,0.010000,1,1,1000,0.100000,11.831680,12.842936,10.876161,12.801519
11,1,0.900000,0.010000,1,1,1000,0.100000,11.799142,13.010905,10.762296,12.923916
12,1,0.900000,0.010000,1,1,1000,0.100000,11.191755,11.067941,11.506987,12.555266
13,1,0.900000,0.010000,1,1,1000,0.100000,11.556150,11.425844,10.842699,11.692162
14,1,0.900000,0.010000,1,1,1000,0.100000,11.334587,11.099094,11.459715,12.246062
15,1,0.900000,0.010000,1,1,1000,0.100000,11.419559,12.586795,11.827473,13.144246
16,1,0.900000,0.010000,1,1,1000,0.100000,10.617594,10.768569,10.759430,11.401469
17,1,0.900000,0.010000,1,1,1000,0.100000,11.535973,11.813744,10.157200,10.266288
18,1,0.900000,0.010000,1,1,1000,0.100000,10.591564,10.267744,10.815008,11.663188
19,1,0.900000,0.010000,1,1,1000,0.100000,10.653818,10.737037,12.109581,14.013624
20,1,0.900000,0.010000,1,1,1000,0.100000,10.525042,10.756903,10.873467,11.326029
