Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
0,1,0.900000,0.090900,5,50,10,1000,0.100000,1.051009,0.503497,2.832999,2.060929,0.000000
0,1,0.900000,0.090900,5,50,11,1000,0.100000,1.057790,0.499523,2.855405,2.135685,0.000000
0,1,0.900000,0.136350,5,50,10,1000,0.100000,1.082346,0.526158,2.781402,2.045929,0.000000
0,1,0.900000,0.136350,5,50,11,1000,0.100000,1.083878,0.524300,2.832847,2.098471,0.000000
0,1,0.900000,0.181800,5,50,10,1000,0.100000,1.116868,0.561899,2.858246,2.115207,0.000000
0,1,0.900000,0.181800,5,50,11,1000,0.100000,1.111025,0.564002,2.874523,2.132404,0.000000
0,1,0.900000,0.227250,5,50,10,1000,0.100000,1.157315,0.600260,2.878279,2.157756,0.000000
0,1,0.900000,0.227250,5,50,11,1000,0.100000,1.156596,0.598270,2.912969,2.169377,0.000000
0,1,0.900000,0.272700,5,50,10,1000,0.100000,1.195389,0.645263,2.907145,2.178490,0.000000
0,1,0.900000,0.272700,5,50,11,1000,0.100000,1.204322,0.652108,2.889126,2.158405,0.000000
0,1,0.900000,0.318150,5,50,10,1000,0.100000,1.247448,0.691152,2.936481,2.195495,0.000000
0,1,0.900000,0.318150,5,50,11,1000,0.100000,1.236540,0.678837,2.899697,2.180788,0.000000
0,1,0.900000,0.363600,5,50,10,1000,0.100000,1.283957,0.723265,2.924675,2.216327,0.000000
0,1,0.900000,0.363600,5,50,11,1000,0.100000,1.297379,0.742461,2.941047,2.213352,0.000000
0,1,0.900000,0.409050,5,50,10,1000,0.100000,1.343166,0.796238,2.949994,2.222739,0.000000
0,1,0.900000,0.409050,5,50,11,1000,0.100000,1.352924,0.811494,2.970153,2.237196,0.000000
0,1,0.900000,0.454500,5,50,10,1000,0.100000,1.432348,0.882171,2.985068,2.277422,0.000000
0,1,0.900000,0.454500,5,50,11,1000,0.100000,1.405408,0.844863,2.962512,2.237825,0.000000
0,1,0.900000,0.499950,5,50,10,1000,0.100000,1.483877,0.924667,2.975419,2.249022,0.000000
0,1,0.900000,0.499950,5,50,11,1000,0.100000,1.500434,0.926333,2.984359,2.257840,0.000000
0,1,0.900000,0.545400,5,50,10,1000,0.100000,1.565787,0.994325,3.004942,2.305751,0.000000
0,1,0.900000,0.545400,5,50,11,1000,0.100000,1.577362,1.006284,3.004678,2.299906,0.000000
0,1,0.900000,0.590850,5,50,10,1000,0.100000,1.686139,1.133154,3.026181,2.318149,0.000000
0,1,0.900000,0.590850,5,50,11,1000,0.100000,1.670506,1.104716,3.036570,2.333018,0.000000
0,1,0.900000,0.636300,5,50,10,1000,0.100000,1.801198,1.250057,3.027353,2.321988,0.000000
0,1,0.900000,0.636300,5,50,11,1000,0.100000,1.818843,1.242308,3.044926,2.351347,0.000000
0,1,0.900000,0.681750,5,50,10,1000,0.100000,1.949626,1.364597,3.050555,2.362426,0.000000
0,1,0.900000,0.681750,5,50,11,1000,0.100000,1.964892,1.417606,3.055388,2.368270,0.000000
0,1,0.900000,0.727200,5,50,10,1000,0.100000,2.169826,1.609994,3.081276,2.378524,0.000000
0,1,0.900000,0.727200,5,50,11,1000,0.100000,2.150134,1.584817,3.076254,2.397382,0.000000
0,1,0.900000,0.772650,5,50,10,1000,0.100000,2.380726,1.772502,3.094296,2.417916,0.000000
0,1,0.900000,0.772650,5,50,11,1000,0.100000,2.437116,1.848473,3.091213,2.403358,0.000000
0,1,0.900000,0.818100,5,50,10,1000,0.100000,2.786007,2.214543,3.101678,2.428234,0.000000
0,1,0.900000,0.818100,5,50,11,1000,0.100000,2.714466,2.085098,3.114666,2.426536,0.000000
1,1,0.900000,0.090900,5,50,10,1000,0.100000,1.063969,0.503180,2.844774,2.081204,0.000000
1,1,0.900000,0.090900,5,50,11,1000,0.100000,1.051285,0.509361,2.819832,2.060955,0.000000
1,1,0.900000,0.136350,5,50,10,1000,0.100000,1.082833,0.521668,2.859787,2.100541,0.000000
1,1,0.900000,0.136350,5,50,11,1000,0.100000,1.077460,0.525152,2.856338,2.102880,0.000000
1,1,0.900000,0.181800,5,50,10,1000,0.100000,1.111459,0.560984,2.857078,2.122072,0.000000
