ArrivalRate,AvgQDelay,AvgDDelay
0.0833,0.9739606818181819,2.409760863636364
0.1333,1.004692772727273,2.426411818181818
0.1833,1.0403350454545455,2.4365139090909094
0.2333,1.0816352727272727,2.4571039545454543
0.2833,1.1281555454545453,2.473877363636364
0.3333,1.1797736363636366,2.4901393181818183
0.3833,1.240729,2.508774363636364
0.4333,1.3037276363636363,2.5215532727272727
0.4833,1.384216772727273,2.540045954545455
0.5333,1.4755605,2.555413181818182
0.5833,1.587496818181818,2.5737160909090906
0.6333,1.727405181818182,2.5889626818181815
0.6833,1.8897642272727273,2.6058922727272726
0.7333,2.109514409090909,2.6248689090909085
0.7833,2.4089880909090904,2.6454368636363634
0.8333,2.795574181818181,2.6595760454545445
0.8833,3.413624272727273,2.6730709545454543
0.9333,4.378033681818182,2.693811818181819
0.9833,6.4524845454545465,2.709925909090909
1.0333,12.009991954545454,2.7305480909090907
1.0833,149.11859936363638,2.7432725000000002
1.1333,441.6962351363636,2.7502277272727276
1.1833,423.3587754545455,2.7346964545454537
1.2333,405.1883431818183,2.7502470454545453
1.2833,387.5732261363637,2.733959409090909
1.3333,375.16993745454545,2.7493208181818187
1.3833,360.06174963636363,2.7394587272727273
1.4333,347.1010153636364,2.741808727272727
1.4833,337.29045486363634,2.7347207727272727
1.5333,324.0082939545455,2.7487501363636366
1.5833,316.5123185,2.7396305
1.6333,302.0963336363636,2.753511272727273
1.6833,297.5995472727273,2.7473775454545453
1.7333,288.7137865454545,2.7491922727272726
1.7833,278.9236010454545,2.7644480454545453
1.8333,271.68197286363636,2.7459952727272725
1.8833,262.1127266363636,2.749093318181818
1.9333,257.6987447727273,2.749017863636364
1.9833,249.23510595454545,2.733402363636363
2.0333,245.55124627272724,2.7429351363636365
2.0833,241.3460940909091,2.75960390909091
2.1333,232.98574986363636,2.7147395454545458
2.1833,228.34477504545455,2.7461104090909094
2.2333,222.17199550000004,2.756955454545454
2.2833,216.81288990909096,2.7278973181818174
