ArrivalRate,AvgQDelay,AvgDDelay
0.0909,0.9766729090909091,2.4141564545454544
0.1409,1.0105089090909092,2.429286454545455
0.1909,1.0460993636363638,2.4478918181818177
0.2409,1.087865,2.4624712727272726
0.2909,1.1362120909090907,2.474675727272727
0.3409,1.1891418181818185,2.4934811818181815
0.3909,1.244508,2.509430727272727
0.4409,1.3146675454545456,2.5249667272727274
0.4909,1.3941302727272726,2.541786409090909
0.5409,1.4921254090909088,2.561880818181818
0.5909,1.612872954545454,2.576671227272727
0.6409,1.742411181818182,2.5899217272727273
0.6909,1.927439227272727,2.606883136363636
0.7409,2.1476485,2.627485
0.7909,2.4646404090909093,2.643975454545454
0.8409,2.8667910909090915,2.658015727272727
0.8909,3.496673636363637,2.6737538181818183
0.9409,4.592577181818181,2.6951336363636367
0.9909,6.8035499090909095,2.715591090909091
1.0409,14.14402172727273,2.730210454545455
1.0909,317.92596845454545,2.7427301363636363
1.1409,439.24349345454544,2.751140454545455
1.1909,421.4711324545456,2.7485567272727276
1.2409,404.83591554545455,2.7467353636363634
1.2909,387.9219828636364,2.733412363636363
1.3409,372.81753000000003,2.731393909090909
1.3909,358.7009584545454,2.7599799090909087
1.4409,345.46410877272723,2.760271954545455
1.4909,335.05385099999995,2.759351
1.5409,323.7376170909091,2.7518769545454544
1.5909,313.3437875909091,2.748334636363636
1.6409,302.5245052727273,2.7530577272727275
1.6909,298.4654158181818,2.7088292272727275
1.7409,286.17542209090914,2.7113354999999997
1.7909,279.96819231818176,2.7136822272727277
1.8409,271.3392729545454,2.7363185909090912
1.8909,264.99447577272724,2.7177733181818184
1.9409,257.4949256818182,2.772411545454546
1.9909,249.0698382272727,2.723223818181818
2.0409,244.07332899999994,2.7478234090909095
2.0909,236.9573468636363,2.7518268636363636
2.1409,235.3497703181818,2.7338092272727272
2.1909,228.83378931818186,2.7396795909090903
2.2409,222.3447321818182,2.776633545454546
2.2909,215.6712060909091,2.7964800454545458
2.3409,213.68192440909087,2.7082540909090906
2.3909,209.73560550000002,2.755755045454545
2.4409,206.0049505,2.740502409090909
2.4909,199.82153040909088,2.7358179545454537
