NumCopies,AvgQDelay,AvgDDelay
5,0.2296869090909091,0.49280754545454547
10,0.5440504545454545,0.382962
15,0.9791080000000001,0.4140697272727273
20,1.6479477272727272,0.492261090909091
25,2.8605816363636367,0.619271
30,5.847939818181818,0.838623818181818
