NumRelays,AvgQDelay,AvgDDelay
50,3.734256909090909,3.1254720909090907
100,0.7336215454545454,2.4349638181818176
150,0.41789672727272725,2.2716601818181816
200,0.2940938181818182,2.2004794545454547
250,0.22609427272727275,2.153559636363636
300,0.18500072727272726,2.1364913636363636
350,0.1557349090909091,2.104151272727272
400,0.13485354545454545,2.107067818181818
450,0.11888600000000003,2.083161454545454
500,0.10645363636363636,2.0862068181818185
