Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,1.000000,1.000000,20,250,500,0.500000,0.184558,0.067703,0.172463,0.116915
0,1,1.000000,1.500000,20,250,500,0.500000,0.196704,0.087406,0.175533,0.118282
0,1,1.000000,2.000000,20,250,500,0.500000,0.212819,0.113525,0.179251,0.123099
0,1,1.000000,2.500000,20,250,500,0.500000,0.232052,0.149105,0.181089,0.127122
0,1,1.000000,3.000000,20,250,500,0.500000,0.257246,0.195818,0.185389,0.131029
0,1,1.000000,3.500000,20,250,500,0.500000,0.295410,0.266368,0.191959,0.140505
0,1,1.000000,4.000000,20,250,500,0.500000,0.337103,0.334410,0.197530,0.153194
0,1,1.000000,4.500000,20,250,500,0.500000,0.416485,0.495919,0.207433,0.171534
0,1,1.000000,5.000000,20,250,500,0.500000,0.557432,0.866106,0.220257,0.215384
1,1,1.000000,1.000000,20,250,500,0.500000,0.184072,0.068540,0.169770,0.111188
1,1,1.000000,1.500000,20,250,500,0.500000,0.197583,0.088819,0.174282,0.117638
1,1,1.000000,2.000000,20,250,500,0.500000,0.212557,0.114136,0.180563,0.124198
1,1,1.000000,2.500000,20,250,500,0.500000,0.228783,0.142128,0.180727,0.123450
1,1,1.000000,3.000000,20,250,500,0.500000,0.256533,0.189384,0.187693,0.134721
1,1,1.000000,3.500000,20,250,500,0.500000,0.293836,0.251432,0.193090,0.142292
1,1,1.000000,4.000000,20,250,500,0.500000,0.334487,0.328114,0.197560,0.151573
1,1,1.000000,4.500000,20,250,500,0.500000,0.425509,0.531667,0.208331,0.176660
1,1,1.000000,5.000000,20,250,500,0.500000,0.562499,0.861642,0.220893,0.222102
2,1,1.000000,1.000000,20,250,500,0.500000,0.184561,0.068710,0.171905,0.116009
2,1,1.000000,1.500000,20,250,500,0.500000,0.197342,0.090344,0.175740,0.120604
2,1,1.000000,2.000000,20,250,500,0.500000,0.213283,0.115160,0.178077,0.121918
2,1,1.000000,2.500000,20,250,500,0.500000,0.230708,0.145589,0.181680,0.126610
2,1,1.000000,3.000000,20,250,500,0.500000,0.257174,0.195957,0.187083,0.130427
2,1,1.000000,3.500000,20,250,500,0.500000,0.288772,0.243800,0.192886,0.141865
2,1,1.000000,4.000000,20,250,500,0.500000,0.340938,0.343782,0.199214,0.153631
2,1,1.000000,4.500000,20,250,500,0.500000,0.423817,0.525930,0.207892,0.171858
2,1,1.000000,5.000000,20,250,500,0.500000,0.546270,0.835451,0.220245,0.225859
3,1,1.000000,1.000000,20,250,500,0.500000,0.184248,0.067670,0.172245,0.115434
3,1,1.000000,1.500000,20,250,500,0.500000,0.197145,0.090478,0.174395,0.118319
3,1,1.000000,2.000000,20,250,500,0.500000,0.214015,0.118806,0.179261,0.123119
3,1,1.000000,2.500000,20,250,500,0.500000,0.232077,0.152184,0.181568,0.126173
3,1,1.000000,3.000000,20,250,500,0.500000,0.258792,0.204555,0.185476,0.132194
3,1,1.000000,3.500000,20,250,500,0.500000,0.287364,0.248134,0.189886,0.137644
3,1,1.000000,4.000000,20,250,500,0.500000,0.343046,0.347892,0.198916,0.150401
3,1,1.000000,4.500000,20,250,500,0.500000,0.412533,0.489749,0.205991,0.163636
3,1,1.000000,5.000000,20,250,500,0.500000,0.546934,0.807436,0.218725,0.197968
4,1,1.000000,1.000000,20,250,500,0.500000,0.183966,0.068904,0.170743,0.112200
4,1,1.000000,1.500000,20,250,500,0.500000,0.197004,0.089500,0.173080,0.115972
4,1,1.000000,2.000000,20,250,500,0.500000,0.213331,0.116042,0.177678,0.120761
4,1,1.000000,2.500000,20,250,500,0.500000,0.231863,0.150049,0.181774,0.125513
4,1,1.000000,3.000000,20,250,500,0.500000,0.261540,0.201673,0.187492,0.134544
4,1,1.000000,3.500000,20,250,500,0.500000,0.287664,0.240660,0.192134,0.140593
4,1,1.000000,4.000000,20,250,500,0.500000,0.338572,0.366542,0.197673,0.153198
4,1,1.000000,4.500000,20,250,500,0.500000,0.429756,0.543941,0.209986,0.172916
4,1,1.000000,5.000000,20,250,500,0.500000,0.564946,0.885786,0.220869,0.212576
5,1,1.000000,1.000000,20,250,500,0.500000,0.185014,0.067134,0.174758,0.119231
5,1,1.000000,1.500000,20,250,500,0.500000,0.196010,0.085404,0.173262,0.115937
5,1,1.000000,2.000000,20,250,500,0.500000,0.211995,0.115019,0.178786,0.121924
5,1,1.000000,2.500000,20,250,500,0.500000,0.232055,0.149587,0.182542,0.126777
5,1,1.000000,3.000000,20,250,500,0.500000,0.254112,0.184300,0.185392,0.132379
5,1,1.000000,3.500000,20,250,500,0.500000,0.293258,0.245135,0.191686,0.139744
5,1,1.000000,4.000000,20,250,500,0.500000,0.336504,0.320519,0.199490,0.153670
5,1,1.000000,4.500000,20,250,500,0.500000,0.414836,0.491209,0.207067,0.172785
5,1,1.000000,5.000000,20,250,500,0.500000,0.555511,0.860834,0.220793,0.210035
6,1,1.000000,1.000000,20,250,500,0.500000,0.184935,0.068262,0.171931,0.114105
6,1,1.000000,1.500000,20,250,500,0.500000,0.196505,0.085518,0.174300,0.115038
6,1,1.000000,2.000000,20,250,500,0.500000,0.211550,0.113892,0.177425,0.120917
6,1,1.000000,2.500000,20,250,500,0.500000,0.232473,0.150622,0.183069,0.128886
6,1,1.000000,3.000000,20,250,500,0.500000,0.253896,0.184856,0.185885,0.132204
6,1,1.000000,3.500000,20,250,500,0.500000,0.297881,0.261744,0.192131,0.140040
6,1,1.000000,4.000000,20,250,500,0.500000,0.332846,0.327039,0.197311,0.150706
6,1,1.000000,4.500000,20,250,500,0.500000,0.407073,0.489934,0.206065,0.165945
6,1,1.000000,5.000000,20,250,500,0.500000,0.562875,0.869478,0.221678,0.213690
