Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,1.000000,1.000000,20,250,100,0.500000,0.184499,0.067892,0.172078,0.115609
0,1,1.000000,1.500000,20,250,100,0.500000,0.197484,0.088646,0.176289,0.120381
0,1,1.000000,2.000000,20,250,100,0.500000,0.213558,0.121618,0.178265,0.121466
0,1,1.000000,2.500000,20,250,100,0.500000,0.230611,0.144475,0.181600,0.124394
0,1,1.000000,3.000000,20,250,100,0.500000,0.255581,0.183245,0.186238,0.131751
0,1,1.000000,3.500000,20,250,100,0.500000,0.284776,0.232196,0.190632,0.139396
0,1,1.000000,4.000000,20,250,100,0.500000,0.340517,0.347128,0.199141,0.153818
0,1,1.000000,4.500000,20,250,100,0.500000,0.421263,0.532280,0.208353,0.176839
0,1,1.000000,5.000000,20,250,100,0.500000,0.554018,0.849056,0.220916,0.217080
1,1,1.000000,1.000000,20,250,100,0.500000,0.185309,0.067844,0.171903,0.114629
1,1,1.000000,1.500000,20,250,100,0.500000,0.197925,0.089348,0.175535,0.118247
1,1,1.000000,2.000000,20,250,100,0.500000,0.212725,0.115747,0.179712,0.123741
1,1,1.000000,2.500000,20,250,100,0.500000,0.228932,0.139515,0.181916,0.125850
1,1,1.000000,3.000000,20,250,100,0.500000,0.256195,0.184709,0.186179,0.133407
1,1,1.000000,3.500000,20,250,100,0.500000,0.296409,0.262386,0.192980,0.141820
1,1,1.000000,4.000000,20,250,100,0.500000,0.338688,0.374295,0.198026,0.151372
1,1,1.000000,4.500000,20,250,100,0.500000,0.418402,0.507280,0.208419,0.169977
1,1,1.000000,5.000000,20,250,100,0.500000,0.591065,1.033540,0.221377,0.218197
2,1,1.000000,1.000000,20,250,100,0.500000,0.184728,0.069234,0.172031,0.113548
2,1,1.000000,1.500000,20,250,100,0.500000,0.199055,0.092939,0.176003,0.117906
2,1,1.000000,2.000000,20,250,100,0.500000,0.212466,0.117715,0.178060,0.122740
2,1,1.000000,2.500000,20,250,100,0.500000,0.231687,0.147714,0.180355,0.125529
2,1,1.000000,3.000000,20,250,100,0.500000,0.257084,0.189754,0.186260,0.133397
