Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay
0,1,1.000000,0.568180,20,250,10,0.500000,0.175637,0.054068,0.170465,0.112993
0,1,1.000000,1.136360,20,250,10,0.500000,0.188189,0.074143,0.172583,0.115743
0,1,1.000000,1.704540,20,250,10,0.500000,0.202225,0.095656,0.176557,0.120238
0,1,1.000000,2.272720,20,250,10,0.500000,0.221206,0.129760,0.180135,0.125631
0,1,1.000000,2.840900,20,250,10,0.500000,0.245695,0.171115,0.184807,0.130957
0,1,1.000000,3.409080,20,250,10,0.500000,0.285975,0.244726,0.190566,0.138717
0,1,1.000000,3.977260,20,250,10,0.500000,0.335233,0.315998,0.199545,0.151303
0,1,1.000000,4.545440,20,250,10,0.500000,0.454425,0.614413,0.212043,0.187177
0,1,1.000000,5.113620,20,250,10,0.500000,0.720714,1.260446,0.233279,0.254862
1,1,1.000000,0.568180,20,250,10,0.500000,0.175474,0.053853,0.169218,0.112045
1,1,1.000000,1.136360,20,250,10,0.500000,0.188024,0.072123,0.173997,0.118575
1,1,1.000000,1.704540,20,250,10,0.500000,0.202904,0.098208,0.177755,0.121488
1,1,1.000000,2.272720,20,250,10,0.500000,0.222447,0.135958,0.180105,0.124930
1,1,1.000000,2.840900,20,250,10,0.500000,0.248619,0.177258,0.185301,0.129645
1,1,1.000000,3.409080,20,250,10,0.500000,0.286414,0.253366,0.191823,0.143831
1,1,1.000000,3.977260,20,250,10,0.500000,0.341989,0.369019,0.198442,0.154320
1,1,1.000000,4.545440,20,250,10,0.500000,0.449634,0.599038,0.210403,0.178428
1,1,1.000000,5.113620,20,250,10,0.500000,0.830553,1.824646,0.238007,0.291437
2,1,1.000000,0.568180,20,250,10,0.500000,0.176339,0.051601,0.171817,0.112833
2,1,1.000000,1.136360,20,250,10,0.500000,0.188584,0.074023,0.173984,0.116166
2,1,1.000000,1.704540,20,250,10,0.500000,0.203510,0.102742,0.175671,0.118564
2,1,1.000000,2.272720,20,250,10,0.500000,0.223219,0.133941,0.178502,0.123496
2,1,1.000000,2.840900,20,250,10,0.500000,0.248030,0.175012,0.185318,0.129816
2,1,1.000000,3.409080,20,250,10,0.500000,0.287491,0.245220,0.191612,0.139736
2,1,1.000000,3.977260,20,250,10,0.500000,0.336169,0.333131,0.197374,0.148848
2,1,1.000000,4.545440,20,250,10,0.500000,0.455604,0.604383,0.212062,0.183935
2,1,1.000000,5.113620,20,250,10,0.500000,0.848970,1.700513,0.240977,0.294948
3,1,1.000000,0.568180,20,250,10,0.500000,0.175138,0.053225,0.170511,0.117229
3,1,1.000000,1.136360,20,250,10,0.500000,0.188716,0.075865,0.169485,0.112383
3,1,1.000000,1.704540,20,250,10,0.500000,0.201994,0.096453,0.176287,0.121469
3,1,1.000000,2.272720,20,250,10,0.500000,0.220803,0.127221,0.180767,0.124506
3,1,1.000000,2.840900,20,250,10,0.500000,0.250099,0.184117,0.185382,0.131237
3,1,1.000000,3.409080,20,250,10,0.500000,0.280471,0.225589,0.190313,0.137125
3,1,1.000000,3.977260,20,250,10,0.500000,0.343930,0.352245,0.199445,0.150221
3,1,1.000000,4.545440,20,250,10,0.500000,0.443065,0.562018,0.210335,0.176671
3,1,1.000000,5.113620,20,250,10,0.500000,0.804303,1.683395,0.238208,0.280599
4,1,1.000000,0.568180,20,250,10,0.500000,0.176842,0.054739,0.169857,0.114964
4,1,1.000000,1.136360,20,250,10,0.500000,0.187137,0.071477,0.172269,0.115242
4,1,1.000000,1.704540,20,250,10,0.500000,0.203149,0.101584,0.176545,0.120885
4,1,1.000000,2.272720,20,250,10,0.500000,0.221483,0.132646,0.179543,0.125077
4,1,1.000000,2.840900,20,250,10,0.500000,0.251007,0.182115,0.185449,0.130375
4,1,1.000000,3.409080,20,250,10,0.500000,0.288108,0.241617,0.192404,0.140792
4,1,1.000000,3.977260,20,250,10,0.500000,0.347450,0.347091,0.201229,0.153938
4,1,1.000000,4.545440,20,250,10,0.500000,0.444094,0.564825,0.209674,0.170729
4,1,1.000000,5.113620,20,250,10,0.500000,0.814057,1.713509,0.237095,0.274760
5,1,1.000000,0.568180,20,250,10,0.500000,0.177310,0.055079,0.172227,0.116581
5,1,1.000000,1.136360,20,250,10,0.500000,0.187604,0.071466,0.173477,0.116019
5,1,1.000000,1.704540,20,250,10,0.500000,0.204026,0.101557,0.175364,0.118126
5,1,1.000000,2.272720,20,250,10,0.500000,0.223402,0.134990,0.180334,0.123437
5,1,1.000000,2.840900,20,250,10,0.500000,0.250579,0.182996,0.185214,0.131494
5,1,1.000000,3.409080,20,250,10,0.500000,0.283021,0.232895,0.189811,0.139242
5,1,1.000000,3.977260,20,250,10,0.500000,0.347220,0.359961,0.199886,0.155114
5,1,1.000000,4.545440,20,250,10,0.500000,0.439286,0.594447,0.209078,0.175690
5,1,1.000000,5.113620,20,250,10,0.500000,0.728915,1.284572,0.233221,0.250524
6,1,1.000000,0.568180,20,250,10,0.500000,0.175031,0.052281,0.169882,0.113731
6,1,1.000000,1.136360,20,250,10,0.500000,0.188234,0.075056,0.173601,0.116842
6,1,1.000000,1.704540,20,250,10,0.500000,0.203504,0.100843,0.176529,0.119554
6,1,1.000000,2.272720,20,250,10,0.500000,0.222080,0.131274,0.179882,0.124712
6,1,1.000000,2.840900,20,250,10,0.500000,0.248944,0.180074,0.184427,0.129672
6,1,1.000000,3.409080,20,250,10,0.500000,0.283265,0.240717,0.190727,0.138680
6,1,1.000000,3.977260,20,250,10,0.500000,0.341014,0.341999,0.199942,0.156205
6,1,1.000000,4.545440,20,250,10,0.500000,0.443004,0.596353,0.210083,0.174093
6,1,1.000000,5.113620,20,250,10,0.500000,0.776890,1.380708,0.238834,0.294385
