ArrivalRate,AvgQDelay,AvgDDelay
0.0909,1.1078376363636364,2.435523090909091
0.13635,1.1477308181818182,2.4571642727272724
0.1818,1.191812,2.4983463636363634
0.22725,1.2388727272727273,2.520196636363636
0.2727,1.2973927272727275,2.552458272727273
0.31815,1.3622736363636365,2.586979545454545
0.3636,1.4314059090909093,2.6162146363636363
0.40905,1.5123331818181818,2.658210545454546
0.4545,1.6094263636363635,2.700899090909091
0.49995,1.7236774545454545,2.744465
0.5454,1.8652412727272731,2.779729090909091
0.59085,2.0408752727272725,2.836180363636364
0.6363,2.2519470909090913,2.8822903636363635
0.68175,2.563753818181818,2.9417184545454544
0.7272,3.011282272727273,3.0099637272727278
0.77265,3.756326090909091,3.094046181818182
0.8181,5.253351272727273,3.2295128181818185
0.82719,5.983729272727273,3.265505272727273
0.8362799999999999,6.605399272727274,3.2963613636363633
0.8453700000000001,7.5631807272727265,3.344210636363636
0.85446,8.958481272727271,3.3921832727272725
0.86355,10.726286363636364,3.427761545454546
0.87264,14.915663,3.465097818181818
0.8817299999999999,19.228000181818178,3.5101942727272726
0.8908200000000001,27.17779027272727,3.501384181818182
