ArrivalRate,AvgQDelay,AvgDDelay
1.0,0.18510718181818184,0.17264854545454544
1.5,0.19732309090909092,0.17522545454545457
2.0,0.2129577272727273,0.17849272727272728
2.5,0.23164336363636362,0.1819492727272727
3.0,0.25753345454545457,0.18622272727272726
3.5,0.2902155454545455,0.191615
4.0,0.3392931818181818,0.19825372727272725
4.5,0.41591800000000007,0.20757754545454546
5.0,0.5612542727272727,0.22073572727272728
5.1,0.6029964545454546,0.22506309090909093
5.2,0.6521255454545454,0.22875063636363635
5.3,0.7089191818181817,0.23270572727272726
5.4,0.7811389999999999,0.23851409090909084
5.5,0.8755793636363637,0.24448018181818176
5.6,1.021975909090909,0.2530995454545455
5.7,1.129533181818182,0.26006972727272726
5.8,1.3651554545454545,0.26937236363636363
5.9,1.7418009090909088,0.2837523636363637
6.0,2.4168042727272727,0.297509
