ArrivalRate,AvgQDelay,AvgDDelay
0.1,1.1163102727272727,2.452961363636364
0.15,1.1584461818181817,2.4835452727272727
0.2,1.2113544545454547,2.5014380909090908
0.25,1.265139909090909,2.5386047272727272
0.3,1.3324069090909092,2.577977636363636
0.35,1.4070594545454547,2.6190663636363642
0.4,1.491043090909091,2.657976636363636
0.45,1.6015138181818183,2.699509181818182
0.5,1.731479090909091,2.742477545454545
0.55,1.8700491818181817,2.7888541818181816
0.6,2.058805727272727,2.844356818181818
0.65,2.317680636363636,2.902792090909091
0.7,2.6074764545454547,2.963031454545455
0.75,3.0730977272727276,3.0464719090909087
0.8,3.7648206363636363,3.128921545454545
0.85,4.818873,3.243384454545455
0.9,6.940234727272728,3.3905357272727272
0.91,7.845978272727274,3.446421727272727
0.92,8.733472545454545,3.4888068181818186
0.93,9.803847909090909,3.5208840000000006
0.94,11.68170209090909,3.5714368181818186
0.95,14.203613545454544,3.6348509999999994
0.96,16.660097909090908,3.684212727272727
0.97,21.295791272727275,3.7636282727272725
0.98,37.3845739090909,3.9729699999999997
