Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
0,1,0.900000,0.010000,1,10,1,1000,0.100000,1.013389,1.014596,9.995094,9.742625,0.000000
1,1,0.900000,0.010000,1,10,1,1000,0.100000,1.008446,0.956896,9.906101,9.905271,0.000000
2,1,0.900000,0.010000,1,10,1,1000,0.100000,1.006363,1.038143,10.174330,10.214529,0.000000
3,1,0.900000,0.010000,1,10,1,1000,0.100000,1.051575,1.123045,9.899768,9.474788,0.000000
4,1,0.900000,0.010000,1,10,1,1000,0.100000,1.055320,1.027641,9.807669,10.163785,0.000000
5,1,0.900000,0.010000,1,10,1,1000,0.100000,1.065815,1.100054,9.859418,9.741005,0.000000
6,1,0.900000,0.010000,1,10,1,1000,0.100000,1.007150,1.026169,9.925807,9.450164,0.000000
7,1,0.900000,0.010000,1,10,1,1000,0.100000,1.011546,0.996718,9.895892,9.594159,0.000000
8,1,0.900000,0.010000,1,10,1,1000,0.100000,1.003531,0.974289,10.240288,10.276120,0.000000
9,1,0.900000,0.010000,1,10,1,1000,0.100000,1.042826,1.065792,10.160130,10.416089,0.000000
10,1,0.900000,0.010000,1,10,1,1000,0.100000,1.046358,1.068993,9.773402,9.185056,0.000000
11,1,0.900000,0.010000,1,10,1,1000,0.100000,1.055938,1.071476,10.526037,10.988552,0.000000
12,1,0.900000,0.010000,1,10,1,1000,0.100000,1.054432,1.059855,9.982586,10.156047,0.000000
13,1,0.900000,0.010000,1,10,1,1000,0.100000,1.016740,1.025755,9.614736,9.396508,0.000000
14,1,0.900000,0.010000,1,10,1,1000,0.100000,1.016175,0.992619,10.085350,9.646325,0.000000
15,1,0.900000,0.010000,1,10,1,1000,0.100000,1.056814,1.032484,9.995359,9.548829,0.000000
16,1,0.900000,0.010000,1,10,1,1000,0.100000,1.029466,1.023068,9.499238,9.328274,0.000000
17,1,0.900000,0.010000,1,10,1,1000,0.100000,1.053824,1.105452,10.191171,10.469913,0.000000
18,1,0.900000,0.010000,1,10,1,1000,0.100000,0.957849,0.938144,10.254238,10.928144,0.000000
19,1,0.900000,0.010000,1,10,1,1000,0.100000,1.027388,0.974049,10.323394,10.642927,0.000000
