Run,NumSources,CommnArrivalRate,ArrivalRate,NumCopies,NumRelays,RelayBuffer,SourceBuffer,MeetingRate,AvgQDelay,StdQDelay,AvgDDelay,StdDDelay,FractionDropped
0,1,0.900000,0.010000,1,10,10,1000,0.100000,1.039701,1.057018,10.108027,9.952185,0.000000
1,1,0.900000,0.010000,1,10,10,1000,0.100000,1.018293,1.029363,10.043541,10.364875,0.000000
2,1,0.900000,0.010000,1,10,10,1000,0.100000,1.004206,1.001296,10.265377,10.290716,0.000000
3,1,0.900000,0.010000,1,10,10,1000,0.100000,0.963162,0.934458,9.919685,9.974817,0.000000
4,1,0.900000,0.010000,1,10,10,1000,0.100000,1.032668,0.993516,10.625090,10.985131,0.000000
5,1,0.900000,0.010000,1,10,10,1000,0.100000,0.987857,1.000895,10.648036,11.113234,0.000000
6,1,0.900000,0.010000,1,10,10,1000,0.100000,1.029044,1.025788,9.672962,9.497834,0.000000
7,1,0.900000,0.010000,1,10,10,1000,0.100000,1.022042,0.993064,9.684888,10.173453,0.000000
8,1,0.900000,0.010000,1,10,10,1000,0.100000,1.058303,1.049680,10.193121,9.968330,0.000000
9,1,0.900000,0.010000,1,10,10,1000,0.100000,0.963055,0.976739,10.386019,10.266595,0.000000
10,1,0.900000,0.010000,1,10,10,1000,0.100000,0.984415,0.999847,9.769819,9.913575,0.000000
